latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
26.045692,119.24508,3.0,28800,Asia/Shanghai,GMT+8

time,temperature_2m (°C),relative_humidity_2m (%),apparent_temperature (°C),precipitation (mm),weather_code (wmo code),cloud_cover (%),wind_speed_10m (km/h),wind_direction_10m (°),shortwave_radiation_instant (W/m²),is_day ()
2024-04-30T11:00,23.6,94,27.5,1.60,61,100,9.2,141,128.2,1
2024-04-30T12:00,25.0,89,30.1,0.90,53,100,3.0,194,303.1,1
2024-04-30T13:00,26.1,86,30.4,0.70,53,100,10.4,166,367.4,1
2024-04-30T14:00,25.9,91,30.9,0.90,53,100,9.5,151,193.3,1
2024-04-30T15:00,26.7,87,31.8,0.50,53,100,8.8,171,257.3,1
2024-04-30T16:00,26.7,87,32.3,0.10,51,100,5.3,152,172.7,1
2024-04-30T17:00,26.8,87,32.3,0.00,3,100,6.4,153,149.9,1
2024-04-30T18:00,25.5,91,30.7,0.00,3,100,6.2,159,28.7,1
2024-04-30T19:00,24.4,93,29.4,0.00,3,100,4.3,132,0.0,0
2024-04-30T20:00,24.5,94,29.8,0.00,3,100,3.3,174,0.0,0
2024-04-30T21:00,23.4,99,28.9,0.00,3,100,1.1,162,0.0,0
2024-04-30T22:00,22.3,100,27.0,0.00,3,100,2.6,214,0.0,0
2024-04-30T23:00,22.6,100,27.8,0.00,3,100,1.1,270,0.0,0
2024-05-01T00:00,21.8,100,26.3,0.00,3,100,2.4,243,0.0,0
2024-05-01T01:00,22.5,100,27.5,0.00,3,100,2.1,59,0.0,0
2024-05-01T02:00,22.4,100,27.2,0.10,51,100,2.6,344,0.0,0
2024-05-01T03:00,21.9,99,26.3,0.20,51,100,2.6,124,0.0,0
2024-05-01T04:00,21.4,97,24.4,0.30,51,100,9.1,124,0.0,0
2024-05-01T05:00,20.1,92,22.0,0.10,51,100,9.8,118,0.0,0
2024-05-01T06:00,19.5,94,22.0,0.70,53,100,4.8,117,4.6,1
2024-05-01T07:00,19.7,92,22.2,0.50,53,100,3.6,96,31.3,1
2024-05-01T08:00,19.9,87,21.8,0.10,51,100,5.9,104,92.3,1
2024-05-01T09:00,19.9,84,21.9,0.10,51,100,4.5,76,139.7,1
2024-05-01T10:00,20.3,82,22.4,0.10,51,100,3.4,72,167.6,1
2024-05-01T11:00,21.6,78,23.5,0.00,3,100,5.9,104,404.5,1
2024-05-01T12:00,21.8,78,23.1,0.00,3,100,10.3,119,325.3,1
2024-05-01T13:00,21.3,78,22.3,0.00,3,100,11.6,112,237.1,1
2024-05-01T14:00,21.0,78,21.7,0.00,3,100,11.7,108,207.5,1
2024-05-01T15:00,20.4,78,21.0,0.10,51,100,11.3,107,159.1,1
2024-05-01T16:00,19.7,79,20.2,0.10,51,100,11.2,105,94.1,1
2024-05-01T17:00,19.1,80,19.6,0.40,51,100,10.0,105,55.6,1
2024-05-01T18:00,18.6,81,19.2,0.40,51,100,8.8,99,12.2,1
2024-05-01T19:00,18.4,82,19.3,0.20,51,100,6.1,93,0.0,0
2024-05-01T20:00,18.3,85,19.2,0.50,53,100,6.9,99,0.0,0
2024-05-01T21:00,17.6,92,19.5,0.20,51,100,2.2,90,0.0,0
2024-05-01T22:00,17.8,91,19.7,0.40,51,100,1.8,101,0.0,0
2024-05-01T23:00,17.6,92,19.4,0.20,51,100,2.6,106,0.0,0
2024-05-02T00:00,17.7,92,19.9,0.60,53,100,0.8,27,0.0,0
2024-05-02T01:00,17.9,89,20.0,1.00,55,100,0.7,90,0.0,0
2024-05-02T02:00,17.9,87,19.5,0.10,51,100,2.5,90,0.0,0
2024-05-02T03:00,17.7,89,19.3,0.00,3,100,2.3,108,0.0,0
2024-05-02T04:00,17.6,90,19.3,0.00,3,100,1.8,101,0.0,0
2024-05-02T05:00,17.5,88,19.1,0.00,3,100,2.5,82,0.0,0
2024-05-02T06:00,17.5,88,18.7,0.00,3,95,4.7,94,9.2,1
2024-05-02T07:00,17.6,85,18.5,0.00,3,98,5.8,94,93.6,1
2024-05-02T08:00,18.1,82,19.2,0.00,3,100,4.3,90,238.5,1
2024-05-02T09:00,17.9,81,18.9,0.00,3,100,3.3,103,194.1,1
2024-05-02T10:00,18.6,76,19.3,0.00,3,99,4.7,81,290.8,1
2024-05-02T11:00,19.4,72,20.2,0.00,3,98,3.8,49,290.8,1
2024-05-02T12:00,21.0,69,22.3,0.00,3,83,2.8,50,529.3,1
2024-05-02T13:00,23.0,65,26.1,0.00,3,100,2.3,108,747.6,1
2024-05-02T14:00,23.4,65,25.9,0.00,3,100,3.6,143,631.2,1
2024-05-02T15:00,22.9,66,23.8,0.00,3,98,8.9,133,385.6,1
2024-05-02T16:00,21.3,67,20.9,0.00,1,46,13.9,115,292.7,1
2024-05-02T17:00,20.5,70,20.6,0.00,0,19,10.6,108,217.4,1
2024-05-02T18:00,19.6,73,20.2,0.00,1,43,7.1,114,59.8,1
2024-05-02T19:00,18.3,77,19.1,0.00,1,32,4.5,119,0.0,0
2024-05-02T20:00,17.3,83,18.0,0.00,3,100,5.4,127,0.0,0
2024-05-02T21:00,17.9,78,18.8,0.00,2,68,2.9,97,0.0,0
2024-05-02T22:00,17.4,78,18.1,0.10,51,100,3.1,135,0.0,0
2024-05-02T23:00,17.3,76,17.9,0.00,0,15,2.4,117,0.0,0
2024-05-03T00:00,17.4,70,17.6,0.00,1,43,3.1,201,0.0,0
2024-05-03T01:00,16.0,82,16.3,0.00,3,86,4.8,257,0.0,0
2024-05-03T02:00,16.5,76,16.7,0.00,3,94,3.8,287,0.0,0
2024-05-03T03:00,16.7,77,17.0,0.00,1,40,3.6,307,0.0,0
2024-05-03T04:00,16.0,84,16.3,0.00,0,14,5.0,339,0.0,0
2024-05-03T05:00,15.6,84,15.8,0.00,3,80,5.8,360,0.0,0
2024-05-03T06:00,16.8,75,17.0,0.00,3,82,3.6,6,18.3,1
2024-05-03T07:00,17.3,68,17.3,0.00,0,9,3.6,360,122.8,1
2024-05-03T08:00,18.5,59,18.3,0.00,0,9,2.2,351,385.5,1
2024-05-03T09:00,19.6,56,19.2,0.00,1,28,4.0,10,598.9,1
2024-05-03T10:00,20.8,54,21.1,0.00,0,11,3.8,73,685.1,1
2024-05-03T11:00,22.2,54,24.1,0.00,0,1,4.7,113,873.3,1
2024-05-03T12:00,23.2,55,25.8,0.00,1,31,6.4,128,935.3,1
2024-05-03T13:00,23.8,56,26.2,0.00,1,30,9.0,127,900.5,1
2024-05-03T14:00,24.1,58,26.0,0.00,2,50,11.1,119,812.3,1
2024-05-03T15:00,23.8,62,25.3,0.00,0,6,11.4,118,656.7,1
2024-05-03T16:00,23.0,69,23.9,0.00,3,90,11.3,117,463.3,1
2024-05-03T17:00,22.2,73,23.4,0.00,1,44,9.5,115,253.6,1
2024-05-03T18:00,21.1,79,22.8,0.00,3,89,6.4,117,64.5,1
2024-05-03T19:00,19.7,87,21.7,0.00,3,100,4.4,145,0.0,0
2024-05-03T20:00,19.3,88,21.3,0.00,3,99,4.3,138,0.0,0
2024-05-03T21:00,20.1,78,21.9,0.00,3,91,1.9,292,0.0,0
2024-05-03T22:00,19.9,79,21.8,0.00,3,100,1.9,338,0.0,0
2024-05-03T23:00,19.7,81,21.7,0.00,3,100,1.5,14,0.0,0
2024-05-04T00:00,18.9,91,21.1,0.40,51,100,2.6,16,0.0,0
2024-05-04T01:00,18.7,92,21.0,0.70,53,100,2.3,309,0.0,0
2024-05-04T02:00,18.8,93,21.2,0.40,51,100,2.3,321,0.0,0
2024-05-04T03:00,18.9,91,21.3,0.00,3,100,1.9,292,0.0,0
2024-05-04T04:00,18.9,93,21.5,0.00,3,100,1.8,307,0.0,0
2024-05-04T05:00,18.9,90,21.3,0.00,3,100,1.9,292,0.0,0
2024-05-04T06:00,19.2,87,21.6,0.00,3,100,0.8,333,11.4,1
2024-05-04T07:00,19.3,88,21.9,0.00,3,100,0.0,270,44.2,1
2024-05-04T08:00,19.8,88,22.5,0.10,51,100,1.1,198,142.3,1
2024-05-04T09:00,21.6,78,24.0,0.00,3,100,2.4,117,431.9,1
2024-05-04T10:00,22.6,76,25.1,0.00,3,100,3.8,131,518.5,1
2024-05-04T11:00,23.2,75,25.6,0.00,3,100,5.2,146,438.7,1
2024-05-04T12:00,23.3,75,25.8,0.00,3,100,5.1,141,335.3,1
2024-05-04T13:00,22.9,78,25.5,0.10,51,100,4.7,113,198.9,1
2024-05-04T14:00,22.7,80,25.6,0.00,3,100,3.9,124,177.3,1
2024-05-04T15:00,23.1,80,26.1,0.00,3,100,4.1,165,186.5,1
2024-05-04T16:00,22.9,82,25.8,0.40,51,100,4.9,163,109.7,1
2024-05-04T17:00,23.0,82,26.1,0.30,51,100,5.0,150,139.2,1
2024-05-04T18:00,22.7,84,26.0,0.00,3,96,3.9,146,39.5,1
2024-05-04T19:00,21.4,89,24.6,0.00,3,100,3.9,146,0.0,0
2024-05-04T20:00,21.1,91,24.1,0.00,3,100,3.9,158,0.0,0
2024-05-04T21:00,20.6,91,23.6,0.00,3,100,3.2,153,0.0,0
2024-05-04T22:00,20.2,92,23.1,0.00,3,100,3.2,153,0.0,0
2024-05-04T23:00,20.9,88,23.9,0.00,3,98,1.9,158,0.0,0
2024-05-05T00:00,19.8,95,22.6,0.00,3,100,3.5,204,0.0,0
2024-05-05T01:00,20.6,90,23.6,0.00,3,100,1.8,217,0.0,0
2024-05-05T02:00,20.5,90,23.6,0.30,51,100,1.8,270,0.0,0
2024-05-05T03:00,19.8,96,22.8,1.00,55,100,2.8,230,0.0,0
2024-05-05T04:00,19.8,96,22.8,2.00,61,100,2.8,220,0.0,0
2024-05-05T05:00,20.2,93,23.2,2.00,61,100,2.2,261,0.0,0
2024-05-05T06:00,19.8,96,22.8,3.00,63,100,3.3,283,2.3,1
2024-05-05T07:00,20.2,95,23.2,1.90,61,100,3.6,186,20.6,1
2024-05-05T08:00,20.5,93,23.8,0.80,53,100,1.8,360,40.4,1
2024-05-05T09:00,23.0,83,26.5,0.00,3,100,2.9,150,486.1,1
2024-05-05T10:00,24.5,80,28.1,0.00,3,100,5.1,176,523.8,1
2024-05-05T11:00,27.0,73,31.3,0.00,3,98,4.0,170,592.8,1
2024-05-05T12:00,28.0,71,32.3,0.00,3,100,5.5,148,534.2,1
2024-05-05T13:00,28.4,68,32.7,0.00,0,12,4.3,185,349.8,1
2024-05-05T14:00,29.6,63,34.1,0.10,51,16,8.3,185,663.6,1
2024-05-05T15:00,30.3,60,34.2,0.00,1,31,9.4,184,563.3,1
2024-05-05T16:00,30.2,60,33.9,0.50,53,41,7.2,198,419.2,1
2024-05-05T17:00,29.1,67,33.9,0.20,51,28,3.3,167,213.7,1
2024-05-05T18:00,27.4,82,33.3,0.00,2,55,1.9,22,61.3,1
2024-05-05T19:00,26.4,82,31.4,0.20,51,10,3.4,238,0.0,0
2024-05-05T20:00,25.3,87,30.5,0.00,0,6,2.3,252,0.0,0
2024-05-05T21:00,23.8,93,28.6,0.10,51,35,4.1,255,0.0,0
2024-05-05T22:00,24.2,93,29.6,0.00,1,20,1.3,236,0.0,0
2024-05-05T23:00,23.6,97,28.8,0.00,0,1,2.7,337,0.0,0
2024-05-06T00:00,23.0,100,28.4,0.00,3,98,1.1,252,0.0,0
2024-05-06T01:00,20.8,100,24.5,0.00,3,96,4.7,270,0.0,0
2024-05-06T02:00,20.7,100,24.3,0.00,3,95,4.7,274,0.0,0
2024-05-06T03:00,20.5,100,23.9,0.00,1,41,4.6,288,0.0,0
2024-05-06T04:00,20.3,98,23.4,0.00,0,6,5.2,286,0.0,0
2024-05-06T05:00,19.7,99,22.4,0.00,0,3,6.2,291,0.0,0
2024-05-06T06:00,20.4,98,23.7,0.00,0,0,4.0,280,34.0,1
2024-05-06T07:00,22.5,92,26.4,0.00,0,5,3.7,281,221.0,1
2024-05-06T08:00,24.1,88,28.5,0.00,0,5,4.3,294,435.7,1
2024-05-06T09:00,26.1,79,30.4,0.00,1,36,6.4,308,639.9,1
2024-05-06T10:00,27.4,70,31.7,0.00,0,8,9.7,312,775.2,1
2024-05-06T11:00,28.7,63,33.0,0.00,1,20,10.2,315,835.4,1
2024-05-06T12:00,29.6,58,34.2,0.00,2,57,9.8,324,879.6,1
2024-05-06T13:00,29.9,56,33.5,0.00,3,88,11.1,331,764.3,1
2024-05-06T14:00,30.1,55,33.1,0.00,2,70,11.0,319,649.4,1
2024-05-06T15:00,30.4,55,33.4,0.00,3,80,11.0,322,588.9,1
2024-05-06T16:00,30.0,53,33.3,0.00,2,60,1.9,112,445.1,1
2024-05-06T17:00,26.5,78,29.5,0.00,1,22,15.0,125,249.2,1
2024-05-06T18:00,23.8,87,27.1,0.00,0,14,9.1,108,76.5,1
2024-05-06T19:00,22.1,93,25.8,0.00,1,34,4.3,138,0.0,0
2024-05-06T20:00,21.2,95,24.4,0.00,2,55,5.9,137,0.0,0
2024-05-06T21:00,21.6,96,25.4,0.00,1,43,3.6,143,0.0,0
2024-05-06T22:00,21.7,94,25.4,0.00,3,100,3.3,167,0.0,0
2024-05-06T23:00,21.9,94,25.8,0.00,3,100,2.9,240,0.0,0
2024-05-07T00:00,21.5,97,25.6,0.00,3,100,1.9,292,0.0,0
2024-05-07T01:00,21.0,100,25.2,0.00,3,100,2.0,315,0.0,0
2024-05-07T02:00,19.8,100,23.1,0.00,3,100,3.9,304,0.0,0
2024-05-07T03:00,20.2,100,23.7,0.00,3,100,3.2,297,0.0,0
2024-05-07T04:00,20.4,100,24.2,0.00,3,100,2.0,315,0.0,0
2024-05-07T05:00,20.3,99,24.0,0.00,3,100,1.5,284,0.0,0
2024-05-07T06:00,20.2,99,23.8,0.00,3,100,2.6,304,27.1,1
2024-05-07T07:00,20.8,96,24.3,0.00,3,100,3.7,281,64.2,1
2024-05-07T08:00,21.7,92,25.4,0.00,3,100,2.8,320,134.5,1
2024-05-07T09:00,23.4,83,27.0,0.00,3,100,2.3,309,237.7,1
2024-05-07T10:00,24.5,76,28.0,0.00,3,100,2.9,330,373.5,1
2024-05-07T11:00,24.7,75,28.5,0.00,3,100,0.4,360,281.2,1
2024-05-07T12:00,24.7,76,28.2,0.00,3,100,2.9,210,169.6,1
2024-05-07T13:00,24.9,75,28.4,0.00,3,100,3.9,214,236.1,1
2024-05-07T14:00,25.1,74,28.7,0.00,3,100,2.8,220,245.6,1
2024-05-07T15:00,25.3,73,28.9,0.00,3,100,2.3,162,284.0,1
2024-05-07T16:00,26.1,70,29.7,0.00,1,48,2.8,140,476.2,1
2024-05-07T17:00,25.9,70,29.1,0.00,1,49,4.4,145,261.9,1
2024-05-07T18:00,24.7,80,28.7,0.00,3,88,3.4,148,74.9,1
2024-05-07T19:00,22.5,85,25.3,0.00,3,100,7.0,145,0.0,0
2024-05-07T20:00,22.8,81,25.6,0.00,3,81,5.9,137,0.0,0
2024-05-07T21:00,24.1,79,27.9,0.00,1,29,1.6,153,0.0,0
2024-05-07T22:00,21.9,91,25.1,0.00,1,47,5.7,162,0.0,0
2024-05-07T23:00,22.7,93,26.7,0.00,1,48,4.3,185,0.0,0
2024-05-08T00:00,22.2,97,26.9,0.00,2,58,0.5,315,0.0,0
2024-05-08T01:00,21.8,100,26.4,0.00,3,100,1.3,326,0.0,0
2024-05-08T02:00,21.6,100,25.9,0.00,2,61,3.2,243,0.0,0
2024-05-08T03:00,21.3,100,25.5,0.00,3,100,2.9,270,0.0,0
2024-05-08T04:00,21.1,100,25.2,0.00,3,100,2.3,288,0.0,0
2024-05-08T05:00,21.0,100,25.1,0.00,3,100,2.3,252,0.0,0
2024-05-08T06:00,20.5,100,24.4,0.00,3,100,1.8,270,29.3,1
2024-05-08T07:00,21.8,98,26.1,0.00,3,100,1.8,270,164.3,1
2024-05-08T08:00,23.1,85,26.9,0.00,3,100,1.3,236,350.5,1
2024-05-08T09:00,24.1,77,27.7,0.00,1,43,1.3,34,394.9,1
2024-05-08T10:00,25.9,71,30.8,0.00,0,11,2.5,82,809.4,1
2024-05-08T11:00,27.2,66,32.5,0.00,2,71,5.1,98,894.6,1
2024-05-08T12:00,27.9,61,32.4,0.00,3,82,9.0,106,895.6,1
2024-05-08T13:00,27.8,60,31.3,0.40,51,91,12.1,107,841.7,1
2024-05-08T14:00,26.5,66,28.6,0.10,51,100,14.1,109,608.8,1
2024-05-08T15:00,25.9,66,27.7,0.00,3,88,13.4,95,553.6,1
2024-05-08T16:00,25.0,66,26.1,0.10,51,67,13.3,92,400.0,1
2024-05-08T17:00,24.2,67,25.1,0.00,3,94,12.7,82,259.1,1
2024-05-08T18:00,23.0,70,24.5,0.00,1,45,7.6,98,70.7,1
2024-05-08T19:00,20.5,80,21.9,0.00,2,64,7.6,87,0.0,0
2024-05-08T20:00,22.4,60,23.2,0.00,3,98,3.6,90,0.0,0
2024-05-08T21:00,22.4,69,24.3,0.00,3,100,2.9,330,0.0,0
2024-05-08T22:00,22.6,66,24.0,0.00,3,100,4.6,51,0.0,0
2024-05-08T23:00,22.2,64,23.1,0.00,3,100,5.2,65,0.0,0
2024-05-09T00:00,18.6,81,19.2,0.00,3,100,7.9,74,0.0,0
2024-05-09T01:00,18.2,84,19.0,0.00,3,100,7.2,63,0.0,0
2024-05-09T02:00,18.6,76,19.2,0.00,3,100,5.7,55,0.0,0
2024-05-09T03:00,19.7,63,19.9,0.00,3,100,3.9,68,0.0,0
2024-05-09T04:00,18.7,67,18.9,0.00,3,100,4.4,35,0.0,0
2024-05-09T05:00,17.7,75,18.1,0.00,3,100,4.3,5,0.0,0
2024-05-09T06:00,17.7,82,18.8,0.00,3,100,3.1,324,29.3,1
2024-05-09T07:00,18.9,72,19.7,0.00,3,99,3.1,324,169.6,1
2024-05-09T08:00,20.0,66,20.7,0.00,3,98,2.6,56,379.5,1
2024-05-09T09:00,21.5,62,22.0,0.00,3,81,5.9,79,634.5,1
2024-05-09T10:00,22.7,58,24.1,0.00,2,66,7.9,87,820.0,1
2024-05-09T11:00,23.6,53,24.9,0.00,3,86,10.8,90,894.4,1
2024-05-09T12:00,24.1,53,25.7,0.00,3,99,11.6,97,915.8,1
2024-05-09T13:00,24.3,53,25.7,0.00,3,100,12.7,98,885.8,1
2024-05-09T14:00,24.2,54,25.2,0.00,3,100,13.1,98,783.3,1
2024-05-09T15:00,23.8,53,23.8,0.00,3,100,13.8,99,643.0,1
2024-05-09T16:00,22.7,56,22.2,0.00,3,100,10.9,99,365.0,1
2024-05-09T17:00,21.4,63,21.7,0.00,3,100,7.8,112,103.9,1
2024-05-09T18:00,20.5,71,21.3,0.00,3,100,5.7,108,21.0,1
2024-05-09T19:00,19.7,78,21.2,0.00,3,100,3.6,96,0.0,0
2024-05-09T20:00,18.7,84,19.9,0.00,3,100,5.4,48,0.0,0
2024-05-09T21:00,18.1,86,19.4,0.00,3,100,5.1,98,0.0,0
2024-05-09T22:00,19.1,78,20.7,0.00,3,100,1.5,14,0.0,0
2024-05-09T23:00,18.9,79,20.3,0.00,3,97,2.5,352,0.0,0
2024-05-10T00:00,18.5,81,19.9,0.00,3,97,2.6,326,0.0,0
2024-05-10T01:00,16.7,93,17.9,0.00,3,100,4.6,315,0.0,0
2024-05-10T02:00,17.0,94,18.5,0.00,3,100,4.3,312,0.0,0
2024-05-10T03:00,16.0,97,17.2,0.00,3,83,4.9,306,0.0,0
2024-05-10T04:00,15.5,97,16.5,0.00,2,75,5.1,321,0.0,0
2024-05-10T05:00,15.3,97,16.2,0.00,2,71,5.1,321,0.0,0
2024-05-10T06:00,16.6,95,18.0,0.00,3,96,4.1,315,38.2,1
2024-05-10T07:00,18.0,87,19.4,0.00,3,85,4.3,312,214.0,1
2024-05-10T08:00,19.7,77,21.3,0.00,2,74,2.6,304,403.5,1
2024-05-10T09:00,21.5,68,23.2,0.00,3,81,1.1,288,596.9,1
2024-05-10T10:00,22.6,67,25.1,0.00,2,63,1.6,207,668.8,1
2024-05-10T11:00,24.0,67,28.1,0.00,3,97,2.7,157,855.8,1
2024-05-10T12:00,24.9,66,29.0,0.00,2,62,4.4,145,824.9,1
2024-05-10T13:00,25.9,64,30.2,0.00,2,75,7.7,139,903.5,1
2024-05-10T14:00,26.1,64,29.6,0.00,3,82,9.2,135,773.9,1
2024-05-10T15:00,26.0,64,28.7,0.00,1,33,9.7,135,650.4,1
2024-05-10T16:00,25.8,64,27.3,0.00,3,100,10.6,118,464.0,1
2024-05-10T17:00,25.0,67,26.7,0.00,3,100,9.9,123,263.6,1
2024-05-10T18:00,23.7,75,26.3,0.00,3,100,5.6,135,78.1,1
2024-05-10T19:00,21.9,83,24.6,0.00,3,96,4.9,144,0.0,0
2024-05-10T20:00,21.1,88,23.7,0.00,3,92,5.8,150,0.0,0
2024-05-10T21:00,21.4,90,24.4,0.00,1,41,5.2,155,0.0,0
2024-05-10T22:00,22.4,80,25.2,0.00,3,97,3.2,180,0.0,0
2024-05-10T23:00,22.0,82,25.0,0.00,3,100,2.3,231,0.0,0
2024-05-11T00:00,21.8,83,24.8,0.00,3,100,1.8,281,0.0,0
2024-05-11T01:00,21.4,85,24.4,0.00,3,100,2.6,254,0.0,0
2024-05-11T02:00,20.1,92,22.9,0.00,3,100,4.1,255,0.0,0
2024-05-11T03:00,20.4,91,23.3,0.00,3,100,3.2,243,0.0,0
2024-05-11T04:00,21.0,88,24.0,0.00,3,100,2.9,277,0.0,0
2024-05-11T05:00,21.2,88,24.5,0.00,3,100,1.3,236,0.0,0
2024-05-11T06:00,20.7,93,24.1,0.00,3,100,1.8,233,18.0,1
2024-05-11T07:00,21.5,89,25.0,0.20,51,100,1.5,166,73.5,1
2024-05-11T08:00,22.1,87,25.6,0.00,3,100,1.9,292,131.5,1
2024-05-11T09:00,25.0,74,28.8,0.00,3,90,1.0,45,454.3,1
2024-05-11T10:00,26.2,72,30.1,0.00,3,98,2.2,81,579.1,1
2024-05-11T11:00,27.4,69,32.3,0.00,3,100,4.0,117,735.0,1
2024-05-11T12:00,28.8,64,34.3,0.00,3,99,6.6,119,870.3,1
2024-05-11T13:00,29.9,61,34.9,0.00,3,98,9.3,126,833.9,1
2024-05-11T14:00,30.7,56,35.5,0.00,3,100,7.6,135,767.4,1
2024-05-11T15:00,31.5,52,34.7,0.00,3,100,9.7,105,567.7,1
2024-05-11T16:00,29.8,61,32.6,0.00,3,100,12.6,114,266.5,1
2024-05-11T17:00,27.7,69,30.8,0.00,3,99,10.9,107,144.3,1
2024-05-11T18:00,26.3,74,29.7,0.00,3,100,7.2,93,54.1,1
2024-05-11T19:00,24.5,80,28.2,0.00,3,100,4.7,81,0.0,0
2024-05-11T20:00,23.8,86,27.6,0.00,3,100,5.0,90,0.0,0
2024-05-11T21:00,23.9,89,28.1,0.00,3,99,5.3,118,0.0,0
2024-05-11T22:00,24.6,84,29.2,0.00,3,100,0.7,360,0.0,0
2024-05-11T23:00,23.2,91,27.5,0.00,3,100,3.2,153,0.0,0
2024-05-12T00:00,23.5,91,28.1,0.00,3,100,1.8,11,0.0,0
2024-05-12T01:00,23.1,93,27.7,0.00,3,100,2.3,321,0.0,0
2024-05-12T02:00,22.4,97,27.1,0.00,3,100,1.3,214,0.0,0
2024-05-12T03:00,22.5,98,27.3,0.00,3,99,1.1,252,0.0,0
2024-05-12T04:00,22.1,99,26.7,0.00,3,100,2.1,301,0.0,0
2024-05-12T05:00,22.1,99,26.8,0.10,51,100,1.8,281,0.0,0
2024-05-12T06:00,21.8,99,26.2,0.20,51,100,2.7,293,13.4,1
2024-05-12T07:00,22.6,98,27.4,0.20,51,100,1.8,233,40.3,1
2024-05-12T08:00,23.2,95,28.3,0.20,51,100,0.5,315,59.6,1
2024-05-12T09:00,25.9,90,31.6,0.00,3,100,3.2,360,380.7,1
2024-05-12T10:00,27.2,85,33.1,0.10,51,100,3.6,360,468.0,1
2024-05-12T11:00,28.8,80,35.8,0.30,51,100,3.9,338,703.7,1
2024-05-12T12:00,27.9,78,32.7,8.80,65,100,7.6,360,435.1,1
2024-05-12T13:00,26.6,81,31.4,9.50,65,100,5.2,258,350.8,1
2024-05-12T14:00,26.0,85,30.9,1.90,61,100,5.5,247,111.9,1
2024-05-12T15:00,26.2,83,31.1,0.30,51,100,5.0,249,132.2,1
2024-05-12T16:00,26.0,87,31.5,0.80,53,100,3.3,257,162.6,1
2024-05-12T17:00,25.9,89,31.7,0.30,51,100,1.6,243,92.7,1
2024-05-12T18:00,25.4,91,31.2,0.30,51,100,2.2,81,18.1,1
2024-05-12T19:00,24.4,96,29.6,0.30,51,100,4.8,103,0.0,0
2024-05-12T20:00,23.6,96,27.5,6.30,63,100,11.6,116,0.0,0
2024-05-12T21:00,21.5,93,24.3,1.60,61,100,9.1,97,0.0,0
2024-05-12T22:00,21.0,92,23.9,0.50,53,100,6.4,133,0.0,0
2024-05-12T23:00,20.2,91,22.3,0.60,53,100,8.1,122,0.0,0
2024-05-13T00:00,19.4,87,20.7,0.30,51,100,9.3,106,0.0,0
2024-05-13T01:00,18.4,86,19.2,0.20,51,100,9.1,108,0.0,0
2024-05-13T02:00,17.6,84,18.4,0.10,51,100,5.6,105,0.0,0
2024-05-13T03:00,17.6,84,18.9,0.10,51,100,2.4,153,0.0,0
2024-05-13T04:00,17.5,84,18.5,0.00,3,100,4.1,135,0.0,0
2024-05-13T05:00,17.4,82,18.3,0.00,3,100,3.3,131,0.0,0
2024-05-13T06:00,17.2,81,18.1,0.10,51,100,2.9,120,11.2,1
2024-05-13T07:00,17.2,80,17.8,0.10,51,100,3.9,112,97.6,1
2024-05-13T08:00,17.3,81,18.3,0.00,3,100,2.5,90,148.4,1
2024-05-13T09:00,17.3,80,18.3,0.90,53,100,1.8,180,162.6,1
2024-05-13T10:00,18.2,75,19.2,0.00,3,100,1.5,225,374.1,1
2024-05-13T11:00,19.8,71,20.9,0.00,3,100,3.3,354,593.3,1
2024-05-13T12:00,22.0,55,22.3,0.00,3,100,7.9,60,660.3,1
2024-05-13T13:00,22.9,45,22.7,0.00,3,100,12.9,77,810.5,1
2024-05-13T14:00,23.0,43,22.3,0.00,3,100,12.6,85,730.5,1
2024-05-13T15:00,22.9,42,21.8,0.00,2,57,12.6,93,642.7,1
2024-05-13T16:00,22.5,43,20.6,0.00,0,0,13.5,99,504.2,1
2024-05-13T17:00,21.3,50,19.9,0.00,1,38,10.9,96,293.2,1
2024-05-13T18:00,19.6,61,19.3,0.00,3,96,5.7,108,90.2,1
2024-05-13T19:00,19.8,49,18.6,0.00,3,100,5.9,133,0.0,0
2024-05-13T20:00,20.4,43,19.6,0.00,0,5,0.7,270,0.0,0
2024-05-13T21:00,20.1,44,19.2,0.00,0,17,1.6,297,0.0,0
2024-05-13T22:00,16.9,65,16.1,0.00,0,16,6.1,298,0.0,0
2024-05-13T23:00,15.8,79,15.5,0.00,0,8,6.8,302,0.0,0
2024-05-14T00:00,13.9,90,13.3,0.00,0,15,8.7,308,0.0,0
2024-05-14T01:00,13.6,89,13.0,0.00,1,36,7.9,309,0.0,0
2024-05-14T02:00,13.3,90,12.8,0.00,0,10,7.6,315,0.0,0
2024-05-14T03:00,12.7,93,12.0,0.00,0,8,8.2,311,0.0,0
2024-05-14T04:00,12.5,92,11.8,0.00,1,22,7.7,311,0.0,0
2024-05-14T05:00,12.9,90,12.4,0.00,0,14,6.6,311,0.0,0
2024-05-14T06:00,14.0,86,13.9,0.00,2,50,4.9,306,46.9,1
2024-05-14T07:00,16.5,81,16.8,0.00,1,24,5.4,290,216.1,1
2024-05-14T08:00,19.1,64,19.2,0.00,0,9,4.1,285,429.0,1
2024-05-14T09:00,21.7,52,22.0,0.00,0,0,3.6,307,679.6,1
2024-05-14T10:00,23.3,46,24.6,0.00,0,0,4.1,52,848.3,1
2024-05-14T11:00,24.3,40,25.5,0.00,0,0,6.8,90,952.3,1
