date,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,cloud_cover,weather_code,wind_speed_10m,wind_direction_10m,shortwave_radiation_instant,is_day
2024-04-01T13:00,19.4°C,80%,21.0°C,0.0mm,100%,3,3.0km/h,104°,0.0W/m²,0
2024-04-01T14:00,19.2°C,82%,20.8°C,0.0mm,100%,3,3.4km/h,108°,0.0W/m²,0
2024-04-01T15:00,19.2°C,83%,21.1°C,0.0mm,93%,3,1.8km/h,90°,0.0W/m²,0
2024-04-01T16:00,19.1°C,85%,21.0°C,0.0mm,80%,2,2.5km/h,90°,0.0W/m²,0
2024-04-01T17:00,19.0°C,87%,21.0°C,0.0mm,90%,3,2.4km/h,117°,0.0W/m²,0
2024-04-01T18:00,19.1°C,89%,21.4°C,0.0mm,89%,3,1.6km/h,63°,0.0W/m²,0
2024-04-01T19:00,19.0°C,90%,21.3°C,0.0mm,91%,3,1.8km/h,53°,0.0W/m²,0
2024-04-01T20:00,19.0°C,91%,21.4°C,0.0mm,87%,3,2.2km/h,81°,0.0W/m²,0
2024-04-01T21:00,18.9°C,91%,21.3°C,0.0mm,88%,3,2.3km/h,129°,0.0W/m²,0
2024-04-01T22:00,18.9°C,92%,21.2°C,0.0mm,89%,3,3.0km/h,104°,0.0W/m²,1
2024-04-01T23:00,19.3°C,90%,21.8°C,0.0mm,76%,2,1.8km/h,101°,87.1W/m²,1
2024-04-02T00:00,20.4°C,87%,22.6°C,0.0mm,74%,3,5.1km/h,82°,231.6W/m²,1
2024-04-02T01:00,21.9°C,83%,24.5°C,0.0mm,90%,3,5.0km/h,90°,415.3W/m²,1
2024-04-02T02:00,24.9°C,76%,28.3°C,0.0mm,56%,2,4.1km/h,142°,585.0W/m²,1
2024-04-02T03:00,28.5°C,63%,31.0°C,0.0mm,78%,2,13.8km/h,208°,623.0W/m²,1
2024-04-02T04:00,29.8°C,57%,31.5°C,0.0mm,63%,2,23.5km/h,207°,793.5W/m²,1
2024-04-02T05:00,30.4°C,54%,31.3°C,0.0mm,31%,1,27.2km/h,208°,764.7W/m²,1
2024-04-02T06:00,30.1°C,54%,30.1°C,0.0mm,54%,2,28.2km/h,210°,588.0W/m²,1
2024-04-02T07:00,29.7°C,58%,29.8°C,0.0mm,35%,1,27.7km/h,203°,512.1W/m²,1
2024-04-02T08:00,29.2°C,61%,29.5°C,0.0mm,19%,1,27.3km/h,196°,401.8W/m²,1
2024-04-02T09:00,27.8°C,67%,28.4°C,0.0mm,33%,1,26.4km/h,197°,214.9W/m²,1
2024-04-02T10:00,26.6°C,70%,27.8°C,0.0mm,34%,1,21.3km/h,191°,35.8W/m²,1
2024-04-02T11:00,25.7°C,73%,27.4°C,0.0mm,43%,1,16.6km/h,193°,0.0W/m²,0
2024-04-02T12:00,25.7°C,71%,28.0°C,0.0mm,38%,2,11.1km/h,193°,0.0W/m²,0
2024-04-02T13:00,25.2°C,72%,28.0°C,0.0mm,57%,2,6.6km/h,189°,0.0W/m²,0
2024-04-02T14:00,24.6°C,75%,27.5°C,0.0mm,36%,1,6.0km/h,197°,0.0W/m²,0
2024-04-02T15:00,24.2°C,77%,27.3°C,0.0mm,46%,2,5.6km/h,195°,0.0W/m²,0
2024-04-02T16:00,23.9°C,79%,26.9°C,0.0mm,37%,1,6.2km/h,173°,0.0W/m²,0
2024-04-02T17:00,23.9°C,79%,27.3°C,0.0mm,39%,1,3.7km/h,169°,0.0W/m²,0
2024-04-02T18:00,24.3°C,78%,27.8°C,0.0mm,41%,3,3.3km/h,167°,0.0W/m²,0
2024-04-02T19:00,23.5°C,81%,26.8°C,0.0mm,74%,2,4.1km/h,142°,0.0W/m²,0
2024-04-02T20:00,22.8°C,85%,26.3°C,0.0mm,48%,2,3.6km/h,143°,0.0W/m²,0
2024-04-02T21:00,22.3°C,88%,25.7°C,0.0mm,57%,2,3.7km/h,151°,0.0W/m²,0
2024-04-02T22:00,22.0°C,90%,25.7°C,0.0mm,88%,3,2.3km/h,162°,0.0W/m²,1
2024-04-02T23:00,22.5°C,90%,26.2°C,0.0mm,43%,1,3.5km/h,156°,132.6W/m²,1
2024-04-03T00:00,24.8°C,84%,29.0°C,0.0mm,39%,1,4.3km/h,132°,320.6W/m²,1
2024-04-03T01:00,26.8°C,73%,30.7°C,0.0mm,36%,1,5.5km/h,157°,540.4W/m²,1
2024-04-03T02:00,28.5°C,64%,32.4°C,0.0mm,50%,2,6.5km/h,186°,689.7W/m²,1
2024-04-03T03:00,30.1°C,58%,34.1°C,0.0mm,26%,1,10.9km/h,186°,805.5W/m²,1
2024-04-03T04:00,31.6°C,51%,34.3°C,0.0mm,93%,3,16.3km/h,211°,767.9W/m²,1
2024-04-03T05:00,32.1°C,50%,34.6°C,0.0mm,100%,3,17.4km/h,204°,721.4W/m²,1
2024-04-03T06:00,31.7°C,52%,33.7°C,0.0mm,100%,3,18.0km/h,196°,588.9W/m²,1
2024-04-03T07:00,31.4°C,53%,33.4°C,0.0mm,100%,3,15.4km/h,191°,399.1W/m²,1
2024-04-03T08:00,31.4°C,53%,33.6°C,0.0mm,100%,3,13.5km/h,196°,294.8W/m²,1
2024-04-03T09:00,30.4°C,57%,33.2°C,0.0mm,100%,3,10.8km/h,176°,150.8W/m²,1
2024-04-03T10:00,28.7°C,64%,32.0°C,0.0mm,100%,3,8.7km/h,150°,26.2W/m²,1
2024-04-03T11:00,27.1°C,72%,30.6°C,0.0mm,100%,3,8.1km/h,135°,0.0W/m²,0
2024-04-03T12:00,26.2°C,79%,30.6°C,0.0mm,92%,3,4.4km/h,145°,0.0W/m²,0
2024-04-03T13:00,25.2°C,84%,29.7°C,0.0mm,87%,3,4.6km/h,141°,0.0W/m²,0
2024-04-03T14:00,24.8°C,86%,29.5°C,0.0mm,100%,3,3.3km/h,167°,0.0W/m²,0
2024-04-03T15:00,24.6°C,87%,29.2°C,0.0mm,100%,3,4.0km/h,153°,0.0W/m²,0
2024-04-03T16:00,24.1°C,89%,28.6°C,0.0mm,100%,3,4.1km/h,165°,0.0W/m²,0
2024-04-03T17:00,23.7°C,91%,28.6°C,0.0mm,100%,3,1.4km/h,180°,0.0W/m²,0
2024-04-03T18:00,23.3°C,94%,27.9°C,0.0mm,100%,3,3.9km/h,158°,0.0W/m²,0
2024-04-03T19:00,22.9°C,95%,27.3°C,0.0mm,100%,3,3.9km/h,124°,0.0W/m²,0
2024-04-03T20:00,22.8°C,92%,25.3°C,0.0mm,100%,3,14.8km/h,94°,0.0W/m²,0
2024-04-03T21:00,20.1°C,87%,21.0°C,0.0mm,100%,3,13.3km/h,93°,0.0W/m²,0
2024-04-03T22:00,19.8°C,85%,21.1°C,0.6mm,100%,80,9.1km/h,99°,0.0W/m²,1
2024-04-03T23:00,19.7°C,84%,21.3°C,0.2mm,100%,3,6.2km/h,111°,20.3W/m²,1
2024-04-04T00:00,19.3°C,86%,20.5°C,1.8mm,100%,80,9.0km/h,106°,36.2W/m²,1
2024-04-04T01:00,19.0°C,86%,19.8°C,1.1mm,100%,80,10.1km/h,96°,80.1W/m²,1
2024-04-04T02:00,18.5°C,86%,19.3°C,0.3mm,100%,80,9.4km/h,97°,75.5W/m²,1
2024-04-04T03:00,18.4°C,86%,19.1°C,0.2mm,100%,80,9.5km/h,81°,100.8W/m²,1
2024-04-04T04:00,18.9°C,84%,19.9°C,0.0mm,100%,3,7.4km/h,104°,187.6W/m²,1
2024-04-04T05:00,18.7°C,82%,19.4°C,0.0mm,100%,3,8.3km/h,95°,117.8W/m²,1
2024-04-04T06:00,18.6°C,84%,19.3°C,0.0mm,100%,3,9.1km/h,97°,115.5W/m²,1
2024-04-04T07:00,17.9°C,84%,18.5°C,0.3mm,100%,80,8.4km/h,97°,39.8W/m²,1
2024-04-04T08:00,17.7°C,84%,18.3°C,0.0mm,100%,3,6.9km/h,96°,38.9W/m²,1
2024-04-04T09:00,17.3°C,86%,17.8°C,0.4mm,100%,61,7.6km/h,93°,12.5W/m²,1
2024-04-04T10:00,16.9°C,88%,17.5°C,0.9mm,100%,61,7.6km/h,90°,1.5W/m²,1
2024-04-04T11:00,16.6°C,88%,17.2°C,0.4mm,100%,61,6.8km/h,108°,0.0W/m²,0
2024-04-04T12:00,16.6°C,91%,17.2°C,0.5mm,100%,61,7.7km/h,101°,0.0W/m²,0
2024-04-04T13:00,16.3°C,91%,17.0°C,2.0mm,100%,61,5.9km/h,104°,0.0W/m²,0
2024-04-04T14:00,16.0°C,93%,16.6°C,2.9mm,100%,63,6.8km/h,93°,0.0W/m²,0
2024-04-04T15:00,15.8°C,93%,16.4°C,2.6mm,100%,63,6.6km/h,99°,0.0W/m²,0
2024-04-04T16:00,15.6°C,93%,16.5°C,4.8mm,100%,63,4.5km/h,119°,0.0W/m²,0
2024-04-04T17:00,15.5°C,93%,16.3°C,2.1mm,100%,61,4.3km/h,114°,0.0W/m²,0
2024-04-04T18:00,15.4°C,92%,16.0°C,2.2mm,100%,80,5.0km/h,111°,0.0W/m²,0
2024-04-04T19:00,15.3°C,90%,15.7°C,0.4mm,100%,80,5.8km/h,94°,0.0W/m²,0
2024-04-04T20:00,15.3°C,89%,15.8°C,0.0mm,100%,3,4.7km/h,90°,0.0W/m²,0
2024-04-04T21:00,15.3°C,89%,15.7°C,0.0mm,100%,3,5.2km/h,78°,0.0W/m²,0
2024-04-04T22:00,15.3°C,89%,15.8°C,0.0mm,100%,3,4.3km/h,85°,0.0W/m²,1
2024-04-04T23:00,15.4°C,90%,15.9°C,0.0mm,100%,3,5.0km/h,90°,25.4W/m²,1
2024-04-05T00:00,15.6°C,91%,16.1°C,0.0mm,100%,3,5.5km/h,101°,50.4W/m²,1
2024-04-05T01:00,15.8°C,90%,16.2°C,0.0mm,100%,3,6.5km/h,84°,59.1W/m²,1
2024-04-05T02:00,16.0°C,89%,16.4°C,0.0mm,100%,3,6.7km/h,106°,87.5W/m²,1
2024-04-05T03:00,16.3°C,87%,16.5°C,0.0mm,100%,3,7.6km/h,95°,167.9W/m²,1
2024-04-05T04:00,16.4°C,86%,16.7°C,0.0mm,100%,3,6.8km/h,87°,165.3W/m²,1
2024-04-05T05:00,16.5°C,86%,16.7°C,0.0mm,100%,3,7.6km/h,93°,115.8W/m²,1
2024-04-05T06:00,16.1°C,87%,16.2°C,0.0mm,100%,3,8.3km/h,92°,104.2W/m²,1
2024-04-05T07:00,16.0°C,86%,16.1°C,0.0mm,100%,3,7.6km/h,90°,67.0W/m²,1
2024-04-05T08:00,15.6°C,89%,15.9°C,1.6mm,100%,61,6.8km/h,108°,34.7W/m²,1
2024-04-05T09:00,15.1°C,92%,15.5°C,5.3mm,100%,63,6.0km/h,107°,12.5W/m²,1
2024-04-05T10:00,14.8°C,93%,15.4°C,5.2mm,100%,63,4.1km/h,128°,2.6W/m²,1
2024-04-05T11:00,14.7°C,93%,15.4°C,4.6mm,100%,63,3.7km/h,101°,0.0W/m²,0
2024-04-05T12:00,14.8°C,93%,15.3°C,0.9mm,100%,61,4.5km/h,119°,0.0W/m²,0
2024-04-05T13:00,14.9°C,92%,15.5°C,0.5mm,100%,61,4.0km/h,90°,0.0W/m²,0
2024-04-05T14:00,14.9°C,91%,15.6°C,0.1mm,100%,61,3.0km/h,76°,0.0W/m²,0
2024-04-05T15:00,15.0°C,90%,15.6°C,0.1mm,100%,61,3.2km/h,117°,0.0W/m²,0
2024-04-05T16:00,14.9°C,92%,15.7°C,1.0mm,100%,61,2.3km/h,108°,0.0W/m²,0
2024-04-05T17:00,14.8°C,92%,15.5°C,0.4mm,100%,61,3.1km/h,126°,0.0W/m²,0
2024-04-05T18:00,14.6°C,94%,15.2°C,0.4mm,100%,61,4.0km/h,80°,0.0W/m²,0
2024-04-05T19:00,14.7°C,94%,15.5°C,0.5mm,100%,61,2.6km/h,56°,0.0W/m²,0
2024-04-05T20:00,14.7°C,94%,15.7°C,0.2mm,100%,61,1.8km/h,53°,0.0W/m²,0
2024-04-05T21:00,14.8°C,94%,15.7°C,0.1mm,100%,61,2.6km/h,74°,0.0W/m²,0
2024-04-05T22:00,14.9°C,94%,15.6°C,0.6mm,100%,61,3.6km/h,53°,0.0W/m²,1
2024-04-05T23:00,15.1°C,94%,16.0°C,0.1mm,100%,61,3.3km/h,84°,39.5W/m²,1
2024-04-06T00:00,16.0°C,93%,17.1°C,0.0mm,99%,3,3.3km/h,77°,157.1W/m²,1
2024-04-06T01:00,16.8°C,91%,18.0°C,0.0mm,97%,3,3.7km/h,101°,274.5W/m²,1
2024-04-06T02:00,17.2°C,88%,18.4°C,0.0mm,99%,3,3.6km/h,96°,208.8W/m²,1
2024-04-06T03:00,17.8°C,87%,19.3°C,0.0mm,100%,3,3.4km/h,72°,289.6W/m²,1
2024-04-06T04:00,18.7°C,84%,20.4°C,0.0mm,100%,3,2.8km/h,40°,416.7W/m²,1
2024-04-06T05:00,19.0°C,83%,20.9°C,0.0mm,100%,3,1.8km/h,53°,318.9W/m²,1
2024-04-06T06:00,18.3°C,87%,19.8°C,0.2mm,100%,61,4.7km/h,94°,202.6W/m²,1
2024-04-06T07:00,17.8°C,91%,19.1°C,1.6mm,100%,61,5.8km/h,90°,101.4W/m²,1
2024-04-06T08:00,17.7°C,92%,19.2°C,1.0mm,100%,61,5.1km/h,86°,81.2W/m²,1
2024-04-06T09:00,17.5°C,92%,18.8°C,0.5mm,100%,61,5.4km/h,98°,50.0W/m²,1
2024-04-06T10:00,17.2°C,93%,18.5°C,0.4mm,100%,61,5.4km/h,94°,6.9W/m²,1
2024-04-06T11:00,16.9°C,93%,18.0°C,0.5mm,100%,53,5.7km/h,108°,0.0W/m²,0
2024-04-06T12:00,16.5°C,93%,17.7°C,0.0mm,100%,3,4.7km/h,94°,0.0W/m²,0
2024-04-06T13:00,16.5°C,93%,17.7°C,0.2mm,100%,3,4.0km/h,95°,0.0W/m²,0
2024-04-06T14:00,16.4°C,94%,17.6°C,0.5mm,100%,61,4.0km/h,100°,0.0W/m²,0
2024-04-06T15:00,16.3°C,94%,17.6°C,0.4mm,100%,61,3.6km/h,84°,0.0W/m²,0
2024-04-06T16:00,16.3°C,94%,17.5°C,0.8mm,100%,61,4.2km/h,110°,0.0W/m²,0
2024-04-06T17:00,16.2°C,95%,17.6°C,0.8mm,100%,61,3.6km/h,90°,0.0W/m²,0
2024-04-06T18:00,16.1°C,95%,17.6°C,1.0mm,100%,61,2.3km/h,108°,0.0W/m²,0
2024-04-06T19:00,16.2°C,94%,17.6°C,0.2mm,100%,61,2.2km/h,90°,0.0W/m²,0
2024-04-06T20:00,16.2°C,95%,17.7°C,1.3mm,97%,61,2.2km/h,99°,0.0W/m²,0
2024-04-06T21:00,16.2°C,94%,17.8°C,0.1mm,100%,61,1.5km/h,76°,0.0W/m²,0
2024-04-06T22:00,16.1°C,96%,17.8°C,3.2mm,100%,63,1.5km/h,135°,0.0W/m²,1
2024-04-06T23:00,16.2°C,96%,17.9°C,1.4mm,100%,61,1.8km/h,79°,10.6W/m²,1
2024-04-07T00:00,16.5°C,96%,18.1°C,4.6mm,100%,63,2.6km/h,124°,25.7W/m²,1
2024-04-07T01:00,16.6°C,96%,18.3°C,3.2mm,100%,63,2.6km/h,124°,33.6W/m²,1
2024-04-07T02:00,17.0°C,94%,18.9°C,0.3mm,100%,61,1.0km/h,45°,72.1W/m²,1
2024-04-07T03:00,17.1°C,94%,18.9°C,0.2mm,100%,61,2.1km/h,31°,58.7W/m²,1
2024-04-07T04:00,17.6°C,92%,19.3°C,0.0mm,100%,3,3.3km/h,84°,129.7W/m²,1
2024-04-07T05:00,18.0°C,91%,19.8°C,0.0mm,98%,3,3.2km/h,90°,172.7W/m²,1
2024-04-07T06:00,17.9°C,89%,19.1°C,0.0mm,100%,3,6.6km/h,99°,268.9W/m²,1
2024-04-07T07:00,17.9°C,89%,19.1°C,0.0mm,100%,3,6.3km/h,103°,114.1W/m²,1
2024-04-07T08:00,17.7°C,88%,18.7°C,0.0mm,100%,3,6.9km/h,96°,57.5W/m²,1
2024-04-07T09:00,17.4°C,89%,18.4°C,0.1mm,100%,61,6.2km/h,100°,29.5W/m²,1
2024-04-07T10:00,17.1°C,90%,18.1°C,0.6mm,100%,61,5.5km/h,101°,3.5W/m²,1
2024-04-07T11:00,16.8°C,91%,17.8°C,0.2mm,99%,61,6.1km/h,93°,0.0W/m²,0
2024-04-07T12:00,16.8°C,92%,18.1°C,2.0mm,100%,61,3.7km/h,101°,0.0W/m²,0
2024-04-07T13:00,16.6°C,93%,17.9°C,1.3mm,100%,61,3.8km/h,107°,0.0W/m²,0
2024-04-07T14:00,16.4°C,94%,17.8°C,1.0mm,100%,61,3.2km/h,117°,0.0W/m²,0
2024-04-07T15:00,16.4°C,94%,18.0°C,0.1mm,100%,61,1.6km/h,63°,0.0W/m²,0
2024-04-07T16:00,16.3°C,94%,17.9°C,0.6mm,97%,61,1.6km/h,117°,0.0W/m²,0
2024-04-07T17:00,16.4°C,94%,18.0°C,0.1mm,99%,61,1.6km/h,63°,0.0W/m²,0
2024-04-07T18:00,16.2°C,96%,17.8°C,1.3mm,100%,80,1.8km/h,90°,0.0W/m²,0
2024-04-07T19:00,16.2°C,96%,17.9°C,1.2mm,100%,80,1.8km/h,53°,0.0W/m²,0
2024-04-07T20:00,16.3°C,96%,17.9°C,1.2mm,96%,80,2.4km/h,63°,0.0W/m²,0
2024-04-07T21:00,16.4°C,96%,18.3°C,0.3mm,95%,80,0.4km/h,90°,0.0W/m²,0
2024-04-07T22:00,16.4°C,96%,18.0°C,0.0mm,95%,45,2.1km/h,121°,0.0W/m²,1
2024-04-07T23:00,16.6°C,94%,18.2°C,0.0mm,95%,45,1.9km/h,68°,42.1W/m²,1
2024-04-08T00:00,17.2°C,95%,19.1°C,0.0mm,100%,3,2.3km/h,18°,62.8W/m²,1
2024-04-08T01:00,17.5°C,94%,19.4°C,0.0mm,100%,3,2.2km/h,9°,87.9W/m²,1
2024-04-08T02:00,17.9°C,93%,20.0°C,0.0mm,97%,3,2.3km/h,51°,123.4W/m²,1
2024-04-08T03:00,18.7°C,92%,21.0°C,0.0mm,96%,3,2.3km/h,18°,239.0W/m²,1
2024-04-08T04:00,19.6°C,90%,22.0°C,0.0mm,94%,3,3.8km/h,41°,356.7W/m²,1
2024-04-08T05:00,20.9°C,87%,23.3°C,0.0mm,90%,3,5.4km/h,48°,493.5W/m²,1
2024-04-08T06:00,21.4°C,85%,24.1°C,0.0mm,100%,3,4.5km/h,76°,420.4W/m²,1
2024-04-08T07:00,21.6°C,85%,24.4°C,0.0mm,100%,3,4.0km/h,85°,161.2W/m²,1
2024-04-08T08:00,21.5°C,86%,24.3°C,0.0mm,100%,3,4.4km/h,99°,84.7W/m²,1
2024-04-08T09:00,21.1°C,89%,23.8°C,0.0mm,99%,3,5.4km/h,94°,27.3W/m²,1
2024-04-08T10:00,20.3°C,92%,22.7°C,1.5mm,96%,80,6.5km/h,84°,4.7W/m²,1
2024-04-08T11:00,19.1°C,92%,20.7°C,0.0mm,100%,3,8.7km/h,97°,0.0W/m²,0
2024-04-08T12:00,18.7°C,92%,20.1°C,0.0mm,100%,3,8.6km/h,90°,0.0W/m²,0
2024-04-08T13:00,18.5°C,91%,19.8°C,0.0mm,100%,3,8.3km/h,92°,0.0W/m²,0
2024-04-08T14:00,18.4°C,88%,19.5°C,0.0mm,100%,3,8.0km/h,100°,0.0W/m²,0
2024-04-08T15:00,18.4°C,86%,19.6°C,0.0mm,100%,3,6.1km/h,118°,0.0W/m²,0
2024-04-08T16:00,18.1°C,85%,19.0°C,0.0mm,100%,3,7.1km/h,114°,0.0W/m²,0
2024-04-08T17:00,17.8°C,87%,18.4°C,0.0mm,100%,3,8.8km/h,109°,0.0W/m²,0
2024-04-08T18:00,17.3°C,90%,18.2°C,0.0mm,100%,3,7.0km/h,102°,0.0W/m²,0
2024-04-08T19:00,17.1°C,90%,17.8°C,0.0mm,100%,3,8.4km/h,97°,0.0W/m²,0
2024-04-08T20:00,16.9°C,88%,17.3°C,0.0mm,100%,3,8.4km/h,100°,0.0W/m²,0
2024-04-08T21:00,16.7°C,87%,17.1°C,0.0mm,100%,3,7.6km/h,98°,0.0W/m²,0
2024-04-08T22:00,16.6°C,87%,17.2°C,0.0mm,100%,3,6.1km/h,93°,0.0W/m²,1
2024-04-08T23:00,16.6°C,86%,17.3°C,0.0mm,100%,3,5.1km/h,98°,5.2W/m²,1
2024-04-09T00:00,16.8°C,86%,17.7°C,0.0mm,100%,3,4.0km/h,95°,12.8W/m²,1
2024-04-09T01:00,16.9°C,85%,17.9°C,0.1mm,100%,61,3.3km/h,96°,23.1W/m²,1
2024-04-09T02:00,17.1°C,84%,18.2°C,0.0mm,100%,3,2.5km/h,98°,30.6W/m²,1
2024-04-09T03:00,17.3°C,82%,18.0°C,0.0mm,100%,3,4.3km/h,85°,59.7W/m²,1
2024-04-09T04:00,17.7°C,74%,17.6°C,0.0mm,100%,3,7.7km/h,53°,141.9W/m²,1
2024-04-09T05:00,18.3°C,69%,17.7°C,0.0mm,100%,3,9.3km/h,54°,230.5W/m²,1
2024-04-09T06:00,18.9°C,62%,17.3°C,0.0mm,97%,3,14.1km/h,50°,342.8W/m²,1
2024-04-09T07:00,19.0°C,57%,17.0°C,0.0mm,100%,3,14.3km/h,49°,265.4W/m²,1
2024-04-09T08:00,18.8°C,55%,17.4°C,0.0mm,96%,3,8.9km/h,43°,141.4W/m²,1
2024-04-09T09:00,18.8°C,53%,17.5°C,0.0mm,90%,3,6.9km/h,39°,85.0W/m²,1
2024-04-09T10:00,18.4°C,53%,17.4°C,0.0mm,95%,3,5.1km/h,45°,23.6W/m²,1
2024-04-09T11:00,18.3°C,50%,17.4°C,0.0mm,90%,3,2.2km/h,9°,0.0W/m²,0
2024-04-09T12:00,18.6°C,47%,17.5°C,0.0mm,92%,3,2.6km/h,344°,0.0W/m²,0
2024-04-09T13:00,18.3°C,48%,17.2°C,0.0mm,86%,3,2.6km/h,326°,0.0W/m²,0
2024-04-09T14:00,17.7°C,53%,16.9°C,0.0mm,84%,3,2.3km/h,309°,0.0W/m²,0
2024-04-09T15:00,17.2°C,58%,16.4°C,0.0mm,81%,2,3.3km/h,283°,0.0W/m²,0
2024-04-09T16:00,16.7°C,62%,15.9°C,0.0mm,56%,2,4.3km/h,275°,0.0W/m²,0
2024-04-09T17:00,16.1°C,65%,15.4°C,0.0mm,78%,2,4.3km/h,270°,0.0W/m²,0
2024-04-09T18:00,15.5°C,70%,14.8°C,0.0mm,80%,2,5.1km/h,278°,0.0W/m²,0
2024-04-09T19:00,15.1°C,73%,14.4°C,0.0mm,79%,2,5.8km/h,263°,0.0W/m²,0
2024-04-09T20:00,15.0°C,74%,14.3°C,0.0mm,75%,2,5.5km/h,259°,0.0W/m²,0
2024-04-09T21:00,14.7°C,75%,14.1°C,0.0mm,40%,1,5.4km/h,250°,0.0W/m²,0
2024-04-09T22:00,14.4°C,75%,13.7°C,0.0mm,34%,1,5.4km/h,250°,6.0W/m²,1
2024-04-09T23:00,15.0°C,76%,14.6°C,0.0mm,28%,1,5.0km/h,249°,173.3W/m²,1
2024-04-10T00:00,17.2°C,70%,17.3°C,0.0mm,58%,1,2.9km/h,277°,401.9W/m²,1
2024-04-10T01:00,19.3°C,58%,19.4°C,0.0mm,49%,2,1.0km/h,45°,606.9W/m²,1
2024-04-10T02:00,21.0°C,50%,21.3°C,0.0mm,3%,0,6.5km/h,56°,794.0W/m²,1
2024-04-10T03:00,22.2°C,46%,21.8°C,0.0mm,48%,2,14.3km/h,62°,909.5W/m²,1
2024-04-10T04:00,22.4°C,46%,21.9°C,0.0mm,59%,2,17.4km/h,68°,948.3W/m²,1
2024-04-10T05:00,22.1°C,49%,21.8°C,0.0mm,42%,1,18.1km/h,73°,931.8W/m²,1
2024-04-10T06:00,21.6°C,54%,21.7°C,0.0mm,79%,1,15.6km/h,82°,838.0W/m²,1
2024-04-10T07:00,21.0°C,59%,20.4°C,0.0mm,84%,3,12.0km/h,97°,532.6W/m²,1
2024-04-10T08:00,20.6°C,62%,20.1°C,0.0mm,79%,2,10.2km/h,98°,396.5W/m²,1
2024-04-10T09:00,20.0°C,65%,19.7°C,0.0mm,83%,3,8.7km/h,97°,180.5W/m²,1
2024-04-10T10:00,19.3°C,69%,19.5°C,0.0mm,90%,3,6.2km/h,100°,29.2W/m²,1
2024-04-10T11:00,18.7°C,73%,19.5°C,0.0mm,90%,3,3.5km/h,114°,0.0W/m²,0
2024-04-10T12:00,18.4°C,76%,19.5°C,0.0mm,70%,3,1.8km/h,143°,0.0W/m²,0
2024-04-10T13:00,18.3°C,77%,19.5°C,0.0mm,63%,2,1.5km/h,225°,0.0W/m²,0
2024-04-10T14:00,18.2°C,78%,19.4°C,0.0mm,79%,2,1.5km/h,225°,0.0W/m²,0
2024-04-10T15:00,17.8°C,80%,18.8°C,0.0mm,75%,2,2.6km/h,254°,0.0W/m²,0
2024-04-10T16:00,17.4°C,84%,18.6°C,0.0mm,79%,2,1.9km/h,248°,0.0W/m²,0
2024-04-10T17:00,17.0°C,87%,18.1°C,0.0mm,81%,3,3.6km/h,276°,0.0W/m²,0
2024-04-10T18:00,17.4°C,85%,18.7°C,0.0mm,81%,2,1.8km/h,259°,0.0W/m²,0
2024-04-10T19:00,17.2°C,84%,18.0°C,0.0mm,82%,3,5.0km/h,291°,0.0W/m²,0
2024-04-10T20:00,16.7°C,87%,17.8°C,0.0mm,72%,2,3.0km/h,256°,0.0W/m²,0
2024-04-10T21:00,16.2°C,90%,17.3°C,0.0mm,84%,3,3.0km/h,256°,0.0W/m²,0
2024-04-10T22:00,15.9°C,92%,16.8°C,0.0mm,78%,2,4.7km/h,270°,5.7W/m²,1
2024-04-10T23:00,16.9°C,89%,18.3°C,0.0mm,75%,2,1.8km/h,281°,147.8W/m²,1
2024-04-11T00:00,19.1°C,75%,20.3°C,0.0mm,71%,3,1.8km/h,323°,303.0W/m²,1
2024-04-11T01:00,20.7°C,69%,22.1°C,0.0mm,62%,2,1.4km/h,360°,583.2W/m²,1
2024-04-11T02:00,22.3°C,66%,24.8°C,0.0mm,57%,2,2.2km/h,9°,756.5W/m²,1
2024-04-11T03:00,23.7°C,65%,27.1°C,0.0mm,67%,2,3.6km/h,84°,827.5W/m²,1
2024-04-11T04:00,24.9°C,64%,29.2°C,0.0mm,47%,2,3.4km/h,108°,865.0W/m²,1
2024-04-11T05:00,26.1°C,61%,30.3°C,0.0mm,25%,1,4.8km/h,103°,842.5W/m²,1
2024-04-11T06:00,27.3°C,58%,30.5°C,0.0mm,46%,1,8.9km/h,104°,749.0W/m²,1
2024-04-11T07:00,27.4°C,59%,29.8°C,0.0mm,77%,2,10.6km/h,114°,611.5W/m²,1
2024-04-11T08:00,26.5°C,61%,27.4°C,0.0mm,99%,3,14.8km/h,113°,403.5W/m²,1
2024-04-11T09:00,24.8°C,66%,26.1°C,0.0mm,100%,3,11.8km/h,121°,183.7W/m²,1
2024-04-11T10:00,23.6°C,70%,25.3°C,0.0mm,100%,3,8.4km/h,115°,38.6W/m²,1
2024-04-11T11:00,22.3°C,75%,24.1°C,0.0mm,100%,3,6.7km/h,106°,0.0W/m²,0
2024-04-11T12:00,21.4°C,80%,23.3°C,0.0mm,95%,3,6.2km/h,100°,0.0W/m²,0
2024-04-11T13:00,20.7°C,82%,22.7°C,0.0mm,81%,2,4.9km/h,107°,0.0W/m²,0
2024-04-11T14:00,20.2°C,85%,22.5°C,0.0mm,85%,3,3.3km/h,103°,0.0W/m²,0
2024-04-11T15:00,19.8°C,87%,22.0°C,0.0mm,88%,3,3.7km/h,101°,0.0W/m²,0
2024-04-11T16:00,19.5°C,89%,22.1°C,0.0mm,90%,3,1.6km/h,63°,0.0W/m²,0
