时间,温度(2m)(°C),相对湿度(2m)(%),风速(10m)(m/s),体感温度(°C),降水量(mm),天气代码,云量(%),风速(10m)(m/s),风向(10m)(°),短波辐射(W/m²),白天/夜晚
2024-05-23T11:00,22.5,91,3.2,26.4,0.5,53,100,3.2,207,116.5,白天
2024-05-23T12:00,23.1,87,4.0,26.8,0.3,51,100,4.0,175,272.6,白天
2024-05-23T13:00,23.5,85,4.3,27.2,0.3,51,100,4.3,185,318.7,白天
2024-05-23T14:00,22.8,89,3.0,26.8,1.3,61,100,3.0,166,143.4,白天
2024-05-23T15:00,22.5,92,2.7,26.6,3.0,63,100,2.7,113,55.7,白天
2024-05-23T16:00,22.4,93,1.8,26.7,3.2,63,100,1.8,143,51.9,白天
2024-05-23T17:00,22.6,93,2.1,26.9,1.6,61,100,2.1,149,54.0,白天
2024-05-23T18:00,22.2,95,2.4,26.5,1.8,61,100,2.4,63,14.1,白天
2024-05-23T19:00,22.7,90,1.9,26.7,1.1,55,100,1.9,202,0.0,夜晚
2024-05-23T20:00,22.6,91,1.3,26.8,0.3,51,100,1.3,34,0.0,夜晚
2024-05-23T21:00,22.6,92,1.8,26.8,0.0,3,100,1.8,127,0.0,夜晚
2024-05-23T22:00,22.0,95,3.0,26.0,0.0,3,100,3.0,104,0.0,夜晚
2024-05-23T23:00,21.2,98,4.3,24.8,0.1,51,100,4.3,95,0.0,夜晚
2024-05-24T00:00,21.2,98,3.7,25.0,0.1,51,100,3.7,101,0.0,夜晚
2024-05-24T01:00,21.6,96,2.9,25.6,0.1,51,100,2.9,90,0.0,夜晚
2024-05-24T02:00,22.0,94,2.3,26.0,0.2,51,100,2.3,72,0.0,夜晚
2024-05-24T03:00,22.0,93,1.5,26.1,0.5,53,100,1.5,76,0.0,夜晚
2024-05-24T04:00,21.9,93,1.3,26.0,0.2,51,100,1.3,34,0.0,夜晚
2024-05-24T05:00,21.8,93,1.4,25.9,0.0,3,100,1.4,360,0.0,夜晚
2024-05-24T06:00,21.6,97,0.4,26.1,0.0,3,100,0.4,270,28.8,白天
2024-05-24T07:00,22.2,93,1.0,26.6,0.0,3,100,1.0,315,111.1,白天
2024-05-24T08:00,23.2,89,1.1,27.5,0.0,3,100,1.1,342,227.2,白天
2024-05-24T09:00,23.9,86,3.3,28.1,0.0,3,100,3.3,139,278.2,白天
2024-05-24T10:00,25.2,82,1.1,29.9,0.1,51,100,1.1,108,454.3,白天
2024-05-24T11:00,25.9,80,4.1,30.3,0.0,3,100,4.1,105,451.5,白天
2024-05-24T12:00,26.8,78,4.0,31.6,0.0,3,93,4.0,85,552.3,白天
2024-05-24T13:00,28.0,75,3.2,34.4,0.0,3,99,3.2,90,742.4,白天
2024-05-24T14:00,28.6,73,3.1,35.5,0.0,3,100,3.1,135,751.5,白天
2024-05-24T15:00,29.3,70,4.2,34.4,0.0,3,100,4.2,149,424.1,白天
2024-05-24T16:00,28.3,74,8.7,32.7,0.0,3,100,8.7,150,237.9,白天
2024-05-24T17:00,27.6,79,6.1,32.7,0.0,3,100,6.1,118,137.9,白天
2024-05-24T18:00,26.6,86,6.5,31.7,0.0,3,100,6.5,96,44.2,白天
2024-05-24T19:00,25.2,90,6.6,30.1,0.0,3,100,6.6,99,0.0,夜晚
2024-05-24T20:00,24.4,93,5.8,29.2,0.0,3,100,5.8,94,0.0,夜晚
2024-05-24T21:00,24.2,95,4.7,29.3,0.0,3,100,4.7,90,0.0,夜晚
2024-05-24T22:00,23.7,97,4.8,28.6,0.0,3,100,4.8,103,0.0,夜晚
2024-05-24T23:00,23.3,98,3.6,28.2,0.0,3,100,3.6,84,0.0,夜晚
2024-05-25T00:00,22.7,99,4.1,27.3,0.0,3,100,4.1,75,0.0,夜晚
2024-05-25T01:00,22.9,98,3.3,27.7,0.0,3,100,3.3,84,0.0,夜晚
2024-05-25T02:00,22.9,98,2.8,27.7,0.0,3,100,2.8,50,0.0,夜晚
2024-05-25T03:00,23.0,97,2.6,27.9,0.1,51,100,2.6,124,0.0,夜晚
2024-05-25T04:00,22.9,99,1.9,27.9,0.1,51,100,1.9,112,0.0,夜晚
2024-05-25T05:00,22.9,98,1.9,27.9,0.0,3,100,1.9,112,0.0,夜晚
2024-05-25T06:00,23.1,97,2.8,28.0,0.0,3,100,2.8,130,22.1,白天
2024-05-25T07:00,23.5,95,3.3,28.4,0.0,3,100,3.3,103,98.4,白天
2024-05-25T08:00,24.1,92,4.7,28.7,0.0,3,100,4.7,122,158.3,白天
2024-05-25T09:00,25.5,91,4.7,30.8,1.0,55,100,4.7,122,340.0,白天
2024-05-25T10:00,26.2,87,6.4,31.2,0.0,3,88,6.4,137,452.2,白天
2024-05-25T11:00,27.6,79,6.6,33.0,0.1,51,89,6.6,131,662.7,白天
2024-05-25T12:00,28.4,75,7.4,33.9,0.1,51,99,7.4,129,663.4,白天
2024-05-25T13:00,27.6,77,9.9,31.8,0.8,53,100,9.9,136,530.6,白天
2024-05-25T14:00,25.9,88,4.7,31.2,5.9,63,100,4.7,94,168.2,白天
2024-05-25T15:00,25.8,89,3.7,31.3,0.6,53,100,3.7,79,136.2,白天
2024-05-25T16:00,26.4,85,4.3,31.6,0.9,53,100,4.3,95,225.9,白天
2024-05-25T17:00,25.9,89,5.8,31.1,0.1,51,90,5.8,90,125.5,白天
2024-05-25T18:00,25.6,90,3.8,31.2,0.0,3,97,3.8,107,56.2,白天
2024-05-25T19:00,24.3,95,5.0,29.4,0.0,3,88,5.0,90,0.0,夜晚
2024-05-25T20:00,24.6,94,4.2,29.8,0.1,51,47,4.2,70,0.0,夜晚
2024-05-25T21:00,24.5,95,3.4,29.9,0.0,1,30,3.4,108,0.0,夜晚
2024-05-25T22:00,24.5,96,2.6,30.2,0.0,1,40,2.6,196,0.0,夜晚
2024-05-25T23:00,24.0,99,1.5,29.8,0.0,1,38,1.5,166,0.0,夜晚
2024-05-26T00:00,23.5,100,2.7,28.9,0.0,3,100,2.7,113,0.0,夜晚
2024-05-26T01:00,23.1,100,2.5,28.3,0.0,3,100,2.5,98,0.0,夜晚
2024-05-26T02:00,23.2,100,1.0,28.7,0.2,51,100,1.0,45,0.0,夜晚
2024-05-26T03:00,23.0,100,1.3,28.4,0.0,3,100,1.3,56,0.0,夜晚
2024-05-26T04:00,22.8,99,4.6,27.4,0.0,3,100,4.6,129,0.0,夜晚
2024-05-26T05:00,22.7,99,3.6,27.4,0.0,3,100,3.6,127,0.0,夜晚
2024-05-26T06:00,22.8,99,1.8,27.8,0.0,3,100,1.8,11,22.1,白天
2024-05-26T07:00,23.7,95,1.1,28.9,0.0,3,100,1.1,72,147.4,白天
2024-05-26T08:00,24.6,94,3.4,29.9,0.1,51,100,3.4,148,210.1,白天
2024-05-26T09:00,26.9,85,4.0,32.5,0.0,1,30,4.0,175,439.1,白天
2024-05-26T10:00,29.1,75,6.5,35.0,0.0,1,46,6.5,214,694.3,白天
2024-05-26T11:00,30.6,70,4.7,37.7,0.0,0,8,4.7,189,804.1,白天
2024-05-26T12:00,31.6,67,7.2,39.1,0.1,51,100,7.2,180,888.6,白天
2024-05-26T13:00,30.2,73,10.9,35.2,0.4,51,84,10.9,188,417.8,白天
2024-05-26T14:00,29.5,77,4.6,35.7,0.6,53,64,4.6,141,529.4,白天
2024-05-26T15:00,29.7,77,8.8,35.5,0.3,51,50,8.8,199,540.5,白天
2024-05-26T16:00,29.7,74,8.3,35.0,0.1,51,43,8.3,182,402.6,白天
2024-05-26T17:00,29.1,77,7.1,34.6,0.1,51,42,7.1,165,232.5,白天
2024-05-26T18:00,28.1,83,5.0,34.0,0.6,53,24,5.0,159,77.3,白天
2024-05-26T19:00,26.4,89,5.2,32.0,0.0,1,22,5.2,146,0.0,夜晚
2024-05-26T20:00,25.7,91,6.9,31.0,0.0,0,17,6.9,129,0.0,夜晚
2024-05-26T21:00,25.3,96,4.3,31.2,0.0,0,13,4.3,138,0.0,夜晚
2024-05-26T22:00,24.9,97,4.6,30.5,0.0,0,6,4.6,129,0.0,夜晚
2024-05-26T23:00,24.1,98,4.6,29.5,0.0,2,72,4.6,135,0.0,夜晚
2024-05-27T00:00,23.6,99,4.3,28.8,0.0,3,96,4.3,132,0.0,夜晚
2024-05-27T01:00,23.7,100,3.9,29.1,0.0,3,96,3.9,146,0.0,夜晚
2024-05-27T02:00,23.6,99,3.3,29.0,0.0,2,73,3.3,131,0.0,夜晚
2024-05-27T03:00,23.7,100,2.9,29.2,0.0,3,100,2.9,120,0.0,夜晚
2024-05-27T04:00,23.4,100,3.3,28.7,0.0,3,99,3.3,103,0.0,夜晚
2024-05-27T05:00,23.4,100,3.5,28.7,0.0,3,100,3.5,114,0.0,夜晚
2024-05-27T06:00,24.0,99,2.2,29.7,0.0,3,100,2.2,90,22.1,白天
2024-05-27T07:00,25.1,94,4.8,30.5,0.1,51,93,4.8,138,185.1,白天
2024-05-27T08:00,26.5,85,4.7,31.9,0.0,3,97,4.7,176,325.9,白天
2024-05-27T09:00,27.3,84,3.8,33.2,0.0,3,97,3.8,139,207.1,白天
2024-05-27T10:00,28.5,79,7.6,33.9,0.3,51,57,7.6,172,396.1,白天
2024-05-27T11:00,29.8,74,8.6,36.0,0.1,51,97,8.6,182,726.1,白天
2024-05-27T12:00,30.6,70,11.9,35.8,0.1,51,98,11.9,182,646.3,白天
2024-05-27T13:00,30.3,71,17.4,35.3,0.1,51,100,17.4,186,765.1,白天
2024-05-27T14:00,27.9,84,11.0,33.0,2.7,63,100,11.0,169,319.4,白天
2024-05-27T15:00,28.3,81,15.1,32.8,0.4,51,100,15.1,183,407.0,白天
2024-05-27T16:00,27.5,84,10.0,32.5,0.4,51,100,10.0,167,188.0,白天
2024-05-27T17:00,27.1,86,8.0,32.5,0.1,51,100,8.0,153,96.7,白天
2024-05-27T18:00,26.7,86,9.4,31.6,0.1,51,100,9.4,173,43.6,白天
2024-05-27T19:00,26.0,87,6.6,31.0,0.1,51,100,6.6,167,0.0,夜晚
2024-05-27T20:00,25.5,89,5.8,30.5,0.0,3,100,5.8,158,0.0,夜晚
2024-05-27T21:00,25.4,94,3.4,31.3,0.0,3,100,3.4,148,0.0,夜晚
2024-05-27T22:00,25.9,91,1.8,32.0,0.1,51,100,1.8,101,0.0,夜晚
2024-05-27T23:00,25.8,91,1.0,32.0,0.7,53,100,1.0,135,0.0,夜晚
2024-05-28T00:00,24.9,97,3.4,30.8,0.7,53,100,3.4,198,0.0,夜晚
2024-05-28T01:00,25.3,94,2.2,31.3,0.2,51,91,2.2,180,0.0,夜晚
2024-05-28T02:00,24.6,97,3.2,30.3,0.0,1,39,3.2,27,0.0,夜晚
2024-05-28T03:00,24.6,96,3.4,30.2,0.0,3,100,3.4,328,0.0,夜晚
2024-05-28T04:00,24.1,97,5.3,29.3,0.6,53,100,5.3,28,0.0,夜晚
2024-05-28T05:00,23.7,98,2.7,29.0,1.1,55,100,2.7,113,0.0,夜晚
2024-05-28T06:00,23.5,95,6.7,27.8,0.0,3,100,6.7,144,24.3,白天
2024-05-28T07:00,23.3,90,7.3,27.0,0.0,3,100,7.3,147,151.3,白天
2024-05-28T08:00,23.8,87,6.1,27.6,0.0,3,99,6.1,135,254.6,白天
2024-05-28T09:00,24.8,85,11.0,28.3,0.2,51,100,11.0,113,336.5,白天
2024-05-28T10:00,25.1,79,12.4,27.8,0.1,51,99,12.4,116,460.7,白天
2024-05-28T11:00,25.4,71,15.4,27.1,0.0,3,89,15.4,106,595.1,白天
2024-05-28T12:00,25.3,69,15.4,27.3,0.0,2,69,15.4,106,686.7,白天
2024-05-28T13:00,25.5,69,14.0,27.8,0.0,1,34,14.0,102,679.8,白天
2024-05-28T14:00,25.5,69,15.9,27.5,0.0,2,56,15.9,95,661.6,白天
2024-05-28T15:00,24.5,63,16.9,25.0,0.0,2,78,16.9,102,583.7,白天
2024-05-28T16:00,23.6,68,13.0,24.3,0.0,3,93,13.0,109,407.3,白天
2024-05-28T17:00,23.1,72,15.1,23.8,0.0,1,43,15.1,89,235.3,白天
2024-05-28T18:00,22.5,74,6.7,24.4,0.0,1,32,6.7,106,96.6,白天
2024-05-28T19:00,20.8,81,6.3,22.6,0.0,0,11,6.3,77,0.0,夜晚
2024-05-28T20:00,20.2,79,6.9,21.5,0.0,0,3,6.9,39,0.0,夜晚
2024-05-28T21:00,20.6,74,5.6,21.9,0.0,0,0,5.6,105,0.0,夜晚
2024-05-28T22:00,21.8,63,3.3,22.8,0.0,0,0,3.3,77,0.0,夜晚
2024-05-28T23:00,21.6,62,2.8,22.6,0.0,0,1,2.8,50,0.0,夜晚
2024-05-29T00:00,21.5,61,3.6,22.1,0.0,0,0,3.6,354,0.0,夜晚
2024-05-29T01:00,18.3,77,5.4,18.9,0.0,0,0,5.4,323,0.0,夜晚
2024-05-29T02:00,17.8,84,5.8,18.7,0.0,0,0,5.8,300,0.0,夜晚
2024-05-29T03:00,17.6,88,6.0,18.6,0.0,0,0,6.0,287,0.0,夜晚
2024-05-29T04:00,17.1,89,6.4,18.0,0.0,0,0,6.4,297,0.0,夜晚
2024-05-29T05:00,16.9,89,5.5,17.9,0.0,0,0,5.5,302,0.0,夜晚
2024-05-29T06:00,18.0,86,5.8,19.1,0.0,0,16,5.8,300,61.9,白天
2024-05-29T07:00,19.9,78,6.0,21.0,0.0,1,25,6.0,287,258.9,白天
2024-05-29T08:00,21.8,64,5.4,22.6,0.0,3,98,5.4,290,470.5,白天
2024-05-29T09:00,23.3,52,7.2,23.5,0.0,2,57,7.2,53,666.2,白天
2024-05-29T10:00,24.4,46,10.0,24.8,0.0,1,24,10.0,77,825.6,白天
2024-05-29T11:00,25.0,45,10.5,26.2,0.0,0,0,10.5,84,938.4,白天
2024-05-29T12:00,25.4,45,10.8,27.1,0.0,0,0,10.8,90,980.6,白天
2024-05-29T13:00,25.6,47,11.4,27.4,0.0,0,0,11.4,101,952.6,白天
2024-05-29T14:00,25.3,49,12.3,26.8,0.0,0,0,12.3,105,860.5,白天
2024-05-29T15:00,24.7,55,13.0,25.8,0.0,0,0,13.0,104,712.9,白天
2024-05-29T16:00,23.9,61,11.6,24.6,0.0,0,0,11.6,106,522.8,白天
2024-05-29T17:00,23.2,67,9.4,24.2,0.0,0,0,9.4,94,312.0,白天
2024-05-29T18:00,22.1,75,5.8,24.0,0.0,0,0,5.8,97,112.0,白天
2024-05-29T19:00,20.2,85,5.4,22.2,0.0,0,1,5.4,82,0.0,夜晚
2024-05-29T20:00,19.5,86,6.1,21.1,0.0,1,20,6.1,40,0.0,夜晚
2024-05-29T21:00,20.5,87,4.5,22.9,0.0,0,14,4.5,61,0.0,夜晚
2024-05-29T22:00,19.9,89,4.7,22.1,0.0,1,21,4.7,4,0.0,夜晚
2024-05-29T23:00,19.7,88,4.3,21.9,0.0,0,7,4.3,318,0.0,夜晚
2024-05-30T00:00,19.3,92,5.2,21.5,0.0,3,100,5.2,304,0.0,夜晚
2024-05-30T01:00,18.9,94,5.2,21.1,0.0,3,100,5.2,304,0.0,夜晚
2024-05-30T02:00,18.7,94,5.0,20.8,0.0,3,95,5.0,300,0.0,夜晚
2024-05-30T03:00,18.3,95,5.5,20.3,0.0,3,87,5.5,302,0.0,夜晚
2024-05-30T04:00,18.3,94,4.9,20.2,0.0,3,81,4.9,306,0.0,夜晚
2024-05-30T05:00,18.2,94,5.5,20.1,0.0,2,76,5.5,293,0.0,夜晚
2024-05-30T06:00,19.9,87,2.8,22.2,0.0,3,100,2.8,230,57.4,白天
2024-05-30T07:00,20.6,83,1.8,23.1,0.0,3,91,1.8,270,135.6,白天
2024-05-30T08:00,21.8,79,2.3,24.3,0.0,2,72,2.3,288,247.3,白天
2024-05-30T09:00,23.2,71,1.8,25.7,0.0,3,100,1.8,191,335.3,白天
2024-05-30T10:00,24.2,70,3.7,26.7,0.0,3,100,3.7,191,402.6,白天
2024-05-30T11:00,24.5,72,6.1,27.0,0.0,3,100,6.1,183,347.5,白天
2024-05-30T12:00,25.6,72,2.4,29.4,0.0,3,96,2.4,153,577.7,白天
2024-05-30T13:00,26.5,73,2.5,31.5,0.0,3,99,2.5,188,655.4,白天
2024-05-30T14:00,26.9,73,4.1,31.1,0.0,3,82,4.1,165,521.1,白天
2024-05-30T15:00,27.5,73,5.6,31.7,0.0,3,97,5.6,135,446.7,白天
2024-05-30T16:00,27.5,74,6.8,31.7,0.1,51,83,6.8,115,255.9,白天
2024-05-30T17:00,27.4,76,8.0,31.6,0.0,3,91,8.0,117,209.0,白天
2024-05-30T18:00,26.4,81,6.9,30.9,0.0,2,67,6.9,96,61.7,白天
2024-05-30T19:00,25.2,84,5.8,29.5,0.0,1,28,5.8,97,0.0,夜晚
2024-05-30T20:00,24.2,88,4.3,28.5,0.0,2,64,4.3,90,0.0,夜晚
2024-05-30T21:00,23.5,94,1.8,28.4,1.4,61,83,1.8,53,0.0,夜晚
2024-05-30T22:00,23.3,95,1.6,28.3,0.9,53,100,1.6,117,0.0,夜晚
2024-05-30T23:00,23.2,95,2.5,28.1,0.0,3,100,2.5,135,0.0,夜晚
2024-05-31T00:00,23.8,90,0.8,28.7,0.0,3,100,0.8,297,0.0,夜晚
2024-05-31T01:00,23.8,90,0.8,28.7,0.0,3,100,0.8,297,0.0,夜晚
2024-05-31T02:00,23.8,91,1.6,28.7,0.0,3,91,1.6,27,0.0,夜晚
2024-05-31T03:00,23.2,93,2.9,27.8,0.0,1,28,2.9,7,0.0,夜晚
2024-05-31T04:00,23.2,93,3.3,27.6,0.0,1,31,3.3,347,0.0,夜晚
2024-05-31T05:00,22.7,95,3.5,27.0,0.0,1,47,3.5,336,0.0,夜晚
2024-05-31T06:00,23.6,93,1.3,28.7,0.0,3,89,1.3,304,39.7,白天
2024-05-31T07:00,24.3,93,3.0,29.4,0.0,1,21,3.0,14,156.5,白天
2024-05-31T08:00,25.8,87,3.3,31.1,0.0,2,78,3.3,354,418.5,白天
2024-05-31T09:00,26.8,87,1.3,33.1,0.0,3,86,1.3,124,544.6,白天
2024-05-31T10:00,27.8,85,4.7,33.8,0.1,51,41,4.7,81,474.7,白天
2024-05-31T11:00,29.2,82,4.3,37.0,0.2,51,44,4.3,85,729.3,白天
2024-05-31T12:00,30.5,79,8.9,37.6,0.1,51,57,8.9,76,666.6,白天
2024-05-31T13:00,31.7,74,5.4,40.0,0.9,53,71,5.4,132,744.8,白天
2024-05-31T14:00,32.9,66,6.9,39.8,0.2,51,98,6.9,186,628.6,白天
2024-05-31T15:00,31.0,73,7.4,37.0,0.7,53,100,7.4,151,407.4,白天
2024-05-31T16:00,31.1,73,7.2,37.3,0.2,51,99,7.2,174,317.6,白天
2024-05-31T17:00,30.7,75,6.5,37.1,0.0,3,97,6.5,161,192.6,白天
2024-05-31T18:00,29.3,84,5.3,36.2,0.0,3,99,5.3,152,66.2,白天
2024-05-31T19:00,27.7,89,4.3,34.4,0.0,3,89,4.3,132,0.0,夜晚
2024-05-31T20:00,27.1,92,5.1,33.5,0.0,3,100,5.1,135,0.0,夜晚
2024-05-31T21:00,26.3,97,2.6,33.2,0.0,3,99,2.6,326,0.0,夜晚
2024-05-31T22:00,25.6,99,2.9,32.2,0.1,51,100,2.9,360,0.0,夜晚
2024-05-31T23:00,25.5,99,3.1,31.9,5.4,63,100,3.1,36,0.0,夜晚
2024-06-01T00:00,25.3,98,1.3,31.9,3.0,63,100,1.3,146,0.0,夜晚
2024-06-01T01:00,24.8,98,8.7,30.0,1.0,55,100,8.7,120,0.0,夜晚
2024-06-01T02:00,23.9,98,8.4,28.6,0.3,51,100,8.4,121,0.0,夜晚
2024-06-01T03:00,23.2,98,6.9,27.6,1.2,55,100,6.9,137,0.0,夜晚
2024-06-01T04:00,22.8,97,6.7,26.9,2.0,61,100,6.7,144,0.0,夜晚
2024-06-01T05:00,22.7,96,4.8,27.0,1.1,55,100,4.8,132,0.0,夜晚
2024-06-01T06:00,22.8,96,3.6,27.3,1.6,61,100,3.6,135,11.0,白天
2024-06-01T07:00,22.8,95,4.0,27.1,0.9,53,100,4.0,153,27.9,白天
2024-06-01T08:00,23.2,92,5.9,27.1,0.1,51,100,5.9,133,151.9,白天
2024-06-01T09:00,23.6,90,6.0,27.6,0.9,53,100,6.0,107,148.5,白天
2024-06-01T10:00,23.7,89,6.9,27.6,0.4,51,100,6.9,137,221.7,白天
2024-06-01T11:00,24.0,89,7.9,27.8,0.4,51,100,7.9,120,337.1,白天
2024-06-01T12:00,23.6,93,8.1,27.6,4.6,63,100,8.1,122,319.2,白天
2024-06-01T13:00,23.1,93,7.4,26.9,2.0,61,100,7.4,133,136.4,白天
2024-06-01T14:00,23.6,89,8.4,27.2,2.1,61,100,8.4,121,333.9,白天
2024-06-01T15:00,23.0,92,8.6,26.5,0.8,53,100,8.6,123,189.6,白天
2024-06-01T16:00,22.5,93,7.7,26.0,0.9,53,100,7.7,131,99.0,白天
2024-06-01T17:00,22.1,94,7.7,25.4,0.6,53,100,7.7,139,57.7,白天
2024-06-01T18:00,21.7,95,5.1,25.3,0.6,53,100,5.1,129,26.8,白天
2024-06-01T19:00,21.3,94,4.6,24.7,0.7,53,100,4.6,129,0.0,夜晚
2024-06-01T20:00,21.1,93,3.2,24.5,0.5,53,100,3.2,117,0.0,夜晚
2024-06-01T21:00,21.2,93,1.6,24.8,1.7,61,100,1.6,117,0.0,夜晚
2024-06-01T22:00,21.1,93,1.5,24.8,0.9,53,100,1.5,104,0.0,夜晚
2024-06-01T23:00,21.0,92,2.4,24.3,0.7,53,100,2.4,117,0.0,夜晚
2024-06-02T00:00,20.8,92,1.5,24.2,1.4,61,100,1.5,104,0.0,夜晚
2024-06-02T01:00,20.7,92,1.3,24.0,2.2,61,100,1.3,124,0.0,夜晚
2024-06-02T02:00,20.4,94,1.6,23.8,5.8,63,100,1.6,63,0.0,夜晚
2024-06-02T03:00,20.4,92,2.0,23.5,10.0,65,100,2.0,315,0.0,夜晚
2024-06-02T04:00,20.3,94,2.0,23.5,5.8,63,100,2.0,315,0.0,夜晚
2024-06-02T05:00,20.5,91,1.5,23.7,1.5,61,100,1.5,104,0.0,夜晚
2024-06-02T06:00,20.7,88,1.0,23.7,0.0,3,100,1.0,135,13.2,白天
2024-06-02T07:00,20.7,88,2.3,23.7,0.0,3,100,2.3,321,54.4,白天
2024-06-02T08:00,20.7,90,1.6,23.9,0.1,51,100,1.6,297,41.0,白天
2024-06-02T09:00,20.6,91,2.8,23.7,4.4,63,100,2.8,310,81.0,白天
2024-06-02T10:00,20.7,89,2.9,23.6,2.7,63,100,2.9,360,76.4,白天
2024-06-02T11:00,20.8,90,4.4,23.6,1.9,61,100,4.4,325,147.7,白天
2024-06-02T12:00,21.0,90,4.8,23.9,1.3,61,100,4.8,312,168.7,白天
2024-06-02T13:00,21.1,89,4.4,24.0,0.9,53,100,4.4,351,156.0,白天
2024-06-02T14:00,21.3,90,4.1,24.4,0.5,53,100,4.1,345,144.6,白天
2024-06-02T15:00,21.5,88,2.6,24.8,0.3,51,100,2.6,16,105.3,白天
2024-06-02T16:00,21.5,89,6.1,24.3,0.3,51,100,6.1,50,72.9,白天
2024-06-02T17:00,21.3,86,5.7,23.7,0.1,51,100,5.7,55,41.1,白天
2024-06-02T18:00,20.6,85,6.9,22.5,0.0,3,100,6.9,51,17.7,白天
2024-06-02T19:00,20.0,88,3.4,22.4,0.0,3,100,3.4,32,0.0,夜晚
2024-06-02T20:00,19.9,84,2.9,22.1,0.0,3,100,2.9,7,0.0,夜晚
2024-06-02T21:00,19.2,80,3.6,20.6,0.0,3,100,3.6,6,0.0,夜晚
2024-06-02T22:00,18.7,83,3.9,20.1,0.0,3,100,3.9,338,0.0,夜晚
2024-06-02T23:00,18.6,78,3.8,19.6,0.0,3,97,3.8,319,0.0,夜晚
2024-06-03T00:00,18.3,81,4.3,19.4,0.0,3,98,4.3,312,0.0,夜晚
2024-06-03T01:00,17.7,81,4.9,18.5,0.0,3,100,4.9,287,0.0,夜晚
2024-06-03T02:00,17.2,83,5.6,17.7,0.0,3,100,5.6,297,0.0,夜晚
2024-06-03T03:00,17.0,84,5.9,17.6,0.0,3,98,5.9,308,0.0,夜晚
2024-06-03T04:00,18.0,80,4.6,18.8,0.0,3,83,4.6,315,0.0,夜晚
2024-06-03T05:00,17.3,86,5.4,18.2,0.0,2,63,5.4,318,0.0,夜晚
2024-06-03T06:00,18.7,85,3.8,20.2,0.0,2,55,3.8,319,59.6,白天
2024-06-03T07:00,19.5,83,4.6,21.2,0.0,2,69,4.6,309,228.8,白天
2024-06-03T08:00,20.9,71,3.4,22.3,0.0,3,99,3.4,288,368.9,白天
2024-06-03T09:00,20.9,73,5.2,22.2,0.0,3,99,5.2,282,202.5,白天
2024-06-03T10:00,21.3,70,5.5,22.4,0.0,3,92,5.5,328,215.3,白天
2024-06-03T11:00,22.1,66,4.7,23.2,0.0,3,100,4.7,4,445.3,白天
2024-06-03T12:00,22.0,65,3.3,23.2,0.0,3,100,3.3,354,359.6,白天
2024-06-03T13:00,22.8,62,4.2,23.9,0.0,3,100,4.2,31,491.7,白天
2024-06-03T14:00,22.8,61,4.7,23.8,0.0,3,100,4.7,81,300.7,白天
2024-06-03T15:00,23.3,57,4.7,24.0,0.0,3,100,4.7,81,280.3,白天
2024-06-03T16:00,23.0,57,3.9,23.8,0.0,3,100,3.9,68,132.9,白天
2024-06-03T17:00,22.1,73,3.8,24.1,0.0,3,100,3.8,73,74.4,白天
2024-06-03T18:00,22.3,72,2.5,24.5,0.0,3,100,2.5,45,30.7,白天
2024-06-03T19:00,23.0,48,2.8,23.0,0.0,3,100,2.8,310,0.0,夜晚
2024-06-03T20:00,21.9,62,4.0,22.7,0.0,3,100,4.0,297,0.0,夜晚
2024-06-03T21:00,22.2,47,3.3,21.8,0.0,0,7,3.3,257,0.0,夜晚
2024-06-03T22:00,21.7,49,4.1,21.3,0.0,0,7,4.1,285,0.0,夜晚
2024-06-03T23:00,20.7,55,5.6,20.3,0.0,0,5,5.6,297,0.0,夜晚
2024-06-04T00:00,20.1,64,5.3,20.3,0.0,0,15,5.3,298,0.0,夜晚
2024-06-04T01:00,17.5,79,6.6,17.8,0.0,0,16,6.6,292,0.0,夜晚
2024-06-04T02:00,16.6,84,7.0,16.8,0.0,1,25,7.0,291,0.0,夜晚
2024-06-04T03:00,15.7,87,8.1,15.7,0.0,1,45,8.1,302,0.0,夜晚
2024-06-04T04:00,15.7,86,7.6,15.7,0.0,3,99,7.6,301,0.0,夜晚
2024-06-04T05:00,15.4,87,7.7,15.3,0.0,0,11,7.7,281,0.0,夜晚
2024-06-04T06:00,17.0,82,4.2,17.6,0.0,0,2,4.2,290,64.0,白天
2024-06-04T07:00,19.2,76,5.5,20.1,0.0,0,2,5.5,302,263.6,白天
2024-06-04T08:00,21.7,68,3.4,23.0,0.0,0,13,3.4,302,484.5,白天
2024-06-04T09:00,23.0,57,5.2,23.6,0.0,3,89,5.2,254,405.0,白天
2024-06-04T10:00,25.6,47,3.0,27.3,0.0,3,100,3.0,256,775.0,白天
2024-06-04T11:00,26.4,50,4.2,28.2,0.0,3,99,4.2,110,684.6,白天
2024-06-04T12:00,26.4,46,7.9,26.4,0.0,3,100,7.9,90,481.9,白天
2024-06-04T13:00,25.4,56,3.4,27.0,0.0,3,100,3.4,108,222.8,白天
2024-06-04T14:00,25.9,45,3.6,26.3,0.0,3,100,3.6,37,289.3,白天
2024-06-04T15:00,23.4,58,10.4,23.5,0.3,51,100,10.4,2,172.3,白天
2024-06-04T16:00,21.5,69,4.6,22.8,0.8,53,100,4.6,321,80.0,白天
2024-06-04T17:00,21.6,68,6.4,22.6,0.1,51,100,6.4,254,148.1,白天
2024-06-04T18:00,21.2,72,4.0,22.6,0.0,3,100,4.0,260,77.0,白天
