date,temperature_2m,relative_humidity_2m,apparent_temperature,dew_point_2m,precipitation,weather_code,cloud_cover,wind_speed_10m,wind_direction_10m,is_day,shortwave_radiation
2024-06-18 03:00:00+08:00,24.746,97.05196,30.36406,24.246,0.2,51.0,100.0,4.379589,80.53775,0.0,0.0
2024-06-18 04:00:00+08:00,24.546,95.888214,29.966698,23.845999,0.0,3.0,100.0,4.0249224,79.69521,0.0,0.0
2024-06-18 05:00:00+08:00,24.345999,96.46121,29.609913,23.746,0.0,3.0,100.0,4.68,90.0,0.0,0.0
2024-06-18 06:00:00+08:00,24.146,97.03891,29.346958,23.646,0.0,3.0,100.0,4.6938252,94.39862,1.0,9.0
2024-06-18 07:00:00+08:00,24.246,96.168495,29.410332,23.595999,0.0,3.0,100.0,4.73506,81.25392,1.0,41.0
2024-06-18 08:00:00+08:00,24.296,95.880684,29.309155,23.595999,0.2,51.0,100.0,5.771239,86.423744,1.0,96.0
2024-06-18 09:00:00+08:00,24.396,95.02119,29.59026,23.546,0.4,51.0,100.0,4.32,90.0,1.0,92.0
2024-06-18 10:00:00+08:00,24.646,94.460045,29.818897,23.696,0.5,53.0,100.0,5.0911684,81.86999,1.0,86.0
2024-06-18 11:00:00+08:00,24.946,93.9061,30.168972,23.896,0.9,53.0,100.0,5.5887027,104.93147,1.0,126.0
2024-06-18 12:00:00+08:00,25.496,91.429344,30.63144,23.996,0.5,53.0,100.0,6.6087217,119.357666,1.0,239.0
2024-06-18 13:00:00+08:00,25.896,90.90748,31.334423,24.296,0.3,51.0,100.0,5.815978,111.801476,1.0,287.0
2024-06-18 14:00:00+08:00,26.396,92.03148,32.05101,24.996,0.8,53.0,100.0,7.4128532,119.05451,1.0,343.0
2024-06-18 15:00:00+08:00,26.146,93.40041,31.914406,24.996,2.9,63.0,100.0,6.638072,102.5288,1.0,171.0
2024-06-18 16:00:00+08:00,25.996,94.79605,31.89972,25.095999,1.1,55.0,100.0,6.162207,96.70974,1.0,71.0
2024-06-18 17:00:00+08:00,25.696,95.637054,31.597363,24.946,0.7,53.0,100.0,5.506941,78.6901,1.0,42.0
2024-06-18 18:00:00+08:00,25.345999,96.4871,31.169315,24.746,0.5,53.0,100.0,5.1544156,102.09474,1.0,31.0
2024-06-18 19:00:00+08:00,24.946,97.056305,30.6446,24.446,0.2,51.0,100.0,4.6938252,94.39862,0.0,12.0
2024-06-18 20:00:00+08:00,24.595999,97.6328,30.191502,24.196,0.1,51.0,100.0,4.32,90.0,0.0,0.0
2024-06-18 21:00:00+08:00,24.345999,97.628426,29.781433,23.946,0.5,53.0,100.0,4.3498964,114.44395,0.0,0.0
2024-06-18 22:00:00+08:00,24.246,97.92059,29.72688,23.896,0.3,51.0,100.0,3.8268526,131.18582,0.0,0.0
2024-06-18 23:00:00+08:00,24.196,97.91983,29.825558,23.845999,0.6,53.0,100.0,2.5959969,123.690094,0.0,0.0
2024-06-19 00:00:00+08:00,23.946,98.211334,29.525612,23.646,0.6,53.0,100.0,2.0991426,120.96369,0.0,0.0
2024-06-19 01:00:00+08:00,23.896,98.50694,29.499084,23.646,0.2,51.0,100.0,1.9386592,111.801476,0.0,0.0
2024-06-19 02:00:00+08:00,23.896,98.50694,29.514107,23.646,0.0,3.0,100.0,1.835647,101.3099,0.0,0.0
2024-06-19 03:00:00+08:00,24.046,97.917534,29.679451,23.696,0.0,3.0,100.0,1.9386592,111.801476,0.0,0.0
2024-06-19 04:00:00+08:00,24.095999,97.9183,29.80796,23.746,0.0,3.0,100.0,1.609969,116.56499,0.0,0.0
2024-06-19 05:00:00+08:00,24.095999,98.213326,29.72129,23.796,0.0,3.0,100.0,2.4149535,116.56499,0.0,0.0
2024-06-19 06:00:00+08:00,24.296,97.62754,29.862392,23.896,0.0,3.0,100.0,3.2399998,90.0,1.0,10.0
2024-06-19 07:00:00+08:00,24.696,97.050896,30.539158,24.196,0.0,3.0,100.0,2.6208394,105.945465,1.0,50.0
2024-06-19 08:00:00+08:00,25.546,94.21396,31.54042,24.546,0.0,3.0,100.0,3.096837,144.46223,1.0,122.0
2024-06-19 09:00:00+08:00,26.996,88.308876,32.95941,24.896,0.1,51.0,100.0,4.8433046,138.01286,1.0,236.0
2024-06-19 10:00:00+08:00,29.146,82.19223,35.898808,25.796,0.2,51.0,42.0,5.04,90.0,1.0,585.0
2024-06-19 11:00:00+08:00,30.646,78.12336,38.783085,26.396,0.3,51.0,100.0,5.6233797,129.80553,1.0,754.0
2024-06-19 12:00:00+08:00,31.196,74.15965,37.525852,26.046,0.4,51.0,100.0,7.5685663,177.27374,1.0,486.0
2024-06-19 13:00:00+08:00,30.646,74.28993,36.72563,25.546,0.1,51.0,100.0,6.9527545,158.74942,1.0,238.0
2024-06-19 14:00:00+08:00,29.946,77.10284,35.973217,25.496,1.3,61.0,100.0,7.0911775,156.0375,1.0,285.0
2024-06-19 15:00:00+08:00,30.095999,77.81414,36.585045,25.796,0.0,3.0,100.0,5.315336,151.69934,1.0,312.0
2024-06-19 16:00:00+08:00,30.546,75.83254,37.006176,25.796,0.0,3.0,80.0,5.506941,168.69011,1.0,323.0
2024-06-19 17:00:00+08:00,30.746,75.1926,37.029083,25.845999,0.0,3.0,86.0,6.9527545,158.74942,1.0,305.0
2024-06-19 18:00:00+08:00,29.845999,81.310135,36.565437,26.296,0.0,3.0,100.0,6.1094027,135.0001,1.0,160.0
2024-06-19 19:00:00+08:00,28.246,87.11208,34.68821,25.896,0.0,3.0,100.0,6.1305785,139.76372,0.0,25.0
2024-06-19 20:00:00+08:00,27.446,90.2012,33.756237,25.696,0.0,3.0,100.0,6.1094027,135.0001,0.0,0.0
2024-06-19 21:00:00+08:00,27.546,92.36905,34.236412,26.196,0.0,3.0,100.0,5.8603754,137.4896,0.0,0.0
2024-06-19 22:00:00+08:00,26.845999,94.828,33.546844,25.946,0.0,3.0,100.0,4.6102495,141.34016,0.0,0.0
2024-06-19 23:00:00+08:00,26.046,97.079994,32.40565,25.546,0.0,3.0,98.0,5.0911684,135.0001,0.0,0.0
2024-06-20 00:00:00+08:00,25.746,98.52728,32.10087,25.496,0.0,3.0,99.0,4.8965297,143.97253,0.0,0.0
2024-06-20 01:00:00+08:00,25.296,99.70296,31.456196,25.246,0.0,3.0,100.0,5.0911684,171.86998,0.0,0.0
2024-06-20 02:00:00+08:00,25.046,100.0,31.074516,25.046,0.0,3.0,100.0,5.0911684,188.13002,0.0,0.0
2024-06-20 03:00:00+08:00,26.146,100.0,33.280167,26.146,0.0,3.0,100.0,2.5959969,236.3099,0.0,0.0
2024-06-20 04:00:00+08:00,25.246,99.11076,31.532494,25.095999,0.0,3.0,100.0,3.5455887,203.9625,0.0,0.0
2024-06-20 05:00:00+08:00,24.896,99.40487,30.936176,24.796,0.0,3.0,100.0,3.8939953,213.6901,0.0,0.0
2024-06-20 06:00:00+08:00,25.796,98.235695,32.39529,25.496,0.0,3.0,97.0,3.219938,206.56499,1.0,20.0
2024-06-20 07:00:00+08:00,26.746,94.82426,33.884697,25.845999,0.0,3.0,98.0,1.1384199,198.43504,1.0,142.0
2024-06-20 08:00:00+08:00,28.095999,87.87639,35.113194,25.896,0.0,3.0,100.0,2.1897945,350.53775,1.0,278.0
2024-06-20 09:00:00+08:00,29.696,80.57349,36.835716,25.996,0.0,3.0,100.0,1.8,180.0,1.0,394.0
2024-06-20 10:00:00+08:00,31.646,72.93,38.786556,26.196,0.0,3.0,100.0,6.638072,220.60121,1.0,643.0
2024-06-20 11:00:00+08:00,33.546,63.421688,41.07952,25.646,0.0,3.0,92.0,6.638072,229.39879,1.0,769.0
2024-06-20 12:00:00+08:00,34.596,58.408672,42.38086,25.246,0.0,3.0,97.0,7.653705,221.18582,1.0,884.0
2024-06-20 13:00:00+08:00,35.396,56.37673,43.315224,25.396,0.1,51.0,100.0,8.404285,223.26433,1.0,913.0
2024-06-20 14:00:00+08:00,35.546,55.086094,42.76019,25.146,0.1,51.0,100.0,8.14587,224.9999,1.0,815.0
2024-06-20 15:00:00+08:00,35.346,56.364906,41.868008,25.345999,0.1,51.0,100.0,8.699793,204.44394,1.0,692.0
2024-06-20 16:00:00+08:00,34.646,60.002586,40.596302,25.746,0.1,51.0,100.0,8.707238,172.87508,1.0,538.0
2024-06-20 17:00:00+08:00,32.446,71.78722,38.54865,26.696,0.0,3.0,100.0,12.24,151.92761,1.0,286.0
2024-06-20 18:00:00+08:00,30.696,80.228485,37.109753,26.896,0.0,3.0,100.0,11.119281,150.9455,1.0,151.0
2024-06-20 19:00:00+08:00,29.196,84.91517,35.814896,26.396,0.0,3.0,100.0,7.289445,147.09476,0.0,28.0
2024-06-20 20:00:00+08:00,28.345999,87.89739,35.024628,26.146,0.0,3.0,100.0,5.692099,145.30478,0.0,0.0
2024-06-20 21:00:00+08:00,28.496,89.479385,35.70865,26.595999,0.1,51.0,100.0,4.198285,149.03632,0.0,0.0
2024-06-20 22:00:00+08:00,27.796,91.56838,34.77827,26.296,0.0,3.0,100.0,4.3349743,138.36655,0.0,0.0
2024-06-20 23:00:00+08:00,27.296,92.6292,34.06846,25.996,0.0,3.0,100.0,4.3498964,155.55606,0.0,0.0
2024-06-21 00:00:00+08:00,26.746,94.82426,33.40133,25.845999,0.0,3.0,100.0,4.452954,165.96373,0.0,0.0
2024-06-21 01:00:00+08:00,26.595999,93.9783,33.161785,25.546,0.0,3.0,98.0,3.671294,168.69011,0.0,0.0
2024-06-21 02:00:00+08:00,26.646,93.70192,33.34727,25.546,0.0,3.0,93.0,2.7416782,203.19862,0.0,0.0
2024-06-21 03:00:00+08:00,25.646,96.78273,31.791115,25.095999,0.0,0.0,7.0,4.510787,208.61037,0.0,0.0
2024-06-21 04:00:00+08:00,25.595999,96.20621,31.706642,24.946,0.0,3.0,96.0,4.072935,224.9999,0.0,0.0
2024-06-21 05:00:00+08:00,25.496,96.20343,31.64032,24.845999,0.0,3.0,100.0,3.396233,212.00534,0.0,0.0
2024-06-21 06:00:00+08:00,26.046,95.36405,32.547626,25.246,0.0,3.0,100.0,2.7416782,203.19862,1.0,26.0
2024-06-21 07:00:00+08:00,27.345999,92.08523,34.528984,25.946,0.0,3.0,100.0,1.2979984,123.690094,1.0,166.0
2024-06-21 08:00:00+08:00,28.896,85.89355,36.12974,26.296,0.0,3.0,100.0,2.5959969,123.690094,1.0,362.0
2024-06-21 09:00:00+08:00,31.196,78.2013,38.86076,26.946,0.0,2.0,64.0,3.096837,144.46223,1.0,557.0
2024-06-21 10:00:00+08:00,32.696003,71.62,41.23482,26.896,0.0,1.0,23.0,4.3498964,155.55606,1.0,728.0
2024-06-21 11:00:00+08:00,34.096,62.420273,42.209915,25.896,0.0,2.0,56.0,5.5887027,165.06853,1.0,806.0
2024-06-21 12:00:00+08:00,35.396,54.722656,43.091164,24.896,0.0,3.0,92.0,7.208994,182.86235,1.0,894.0
2024-06-21 13:00:00+08:00,35.946003,52.45763,42.896133,24.696,0.0,2.0,78.0,10.239453,190.1246,1.0,883.0
2024-06-21 14:00:00+08:00,35.946003,53.087864,42.631172,24.896,0.0,2.0,72.0,11.792404,192.33908,1.0,862.0
2024-06-21 15:00:00+08:00,35.646,55.769524,42.0456,25.446,0.0,3.0,95.0,11.570515,185.35573,1.0,740.0
2024-06-21 16:00:00+08:00,34.796,62.755306,41.00128,26.646,0.0,3.0,100.0,11.252519,172.64772,1.0,544.0
2024-06-21 17:00:00+08:00,33.246002,69.235176,39.357384,26.845999,0.0,3.0,100.0,12.904882,157.01126,1.0,376.0
2024-06-21 18:00:00+08:00,31.095999,78.87957,37.136566,26.996,0.0,3.0,100.0,14.168641,152.78398,1.0,181.0
2024-06-21 19:00:00+08:00,29.496,82.72126,35.658535,26.246,0.0,3.0,100.0,9.693296,158.19853,0.0,39.0
2024-06-21 20:00:00+08:00,28.146,88.66407,34.935883,26.095999,0.0,3.0,100.0,4.6938257,147.52882,0.0,0.0
2024-06-21 21:00:00+08:00,28.196,90.786476,35.38737,26.546,0.0,3.0,100.0,4.1046314,142.12495,0.0,0.0
2024-06-21 22:00:00+08:00,27.396,93.73575,34.29713,26.296,0.0,3.0,100.0,4.8965297,143.97253,0.0,0.0
2024-06-21 23:00:00+08:00,27.896,89.17087,34.750206,25.946,0.0,3.0,100.0,3.5455887,156.0375,0.0,0.0
2024-06-22 00:00:00+08:00,27.696,89.951706,34.843987,25.896,0.0,3.0,100.0,1.2979984,146.3099,0.0,0.0
2024-06-22 01:00:00+08:00,26.146,96.50758,32.66098,25.546,0.0,3.0,100.0,4.0249224,153.43501,0.0,0.0
2024-06-22 02:00:00+08:00,25.896,97.36572,32.395733,25.446,0.0,3.0,100.0,3.671294,168.69011,0.0,0.0
2024-06-22 03:00:00+08:00,26.296,95.37247,33.311535,25.496,0.0,3.0,97.0,0.35999998,360.0,0.0,0.0
2024-06-22 04:00:00+08:00,26.196,96.2228,33.13184,25.546,0.0,3.0,91.0,1.1384199,251.56496,0.0,0.0
2024-06-22 05:00:00+08:00,25.845999,97.65451,32.664745,25.446,0.0,3.0,82.0,1.484318,194.03627,0.0,0.0
2024-06-22 06:00:00+08:00,25.946,97.946556,32.819523,25.595999,0.0,1.0,20.0,1.8,233.13002,1.0,25.0
2024-06-22 07:00:00+08:00,27.446,92.363594,34.58555,26.095999,0.0,0.0,16.0,2.3051248,141.34016,1.0,166.0
2024-06-22 08:00:00+08:00,29.246,85.42248,36.916466,26.546,0.0,0.0,13.0,0.8049845,26.564985,1.0,365.0
2024-06-22 09:00:00+08:00,31.246,79.59729,39.21885,27.296,0.0,2.0,62.0,3.319036,130.60121,1.0,570.0
2024-06-22 10:00:00+08:00,33.096,70.43903,41.705437,26.996,0.0,0.0,16.0,4.73506,188.74608,1.0,738.0
2024-06-22 11:00:00+08:00,34.646,58.76864,41.858562,25.396,0.0,3.0,96.0,10.390226,194.03627,1.0,853.0
2024-06-22 12:00:00+08:00,35.496002,55.238354,42.746735,25.146,0.0,3.0,94.0,11.503113,200.13638,1.0,924.0
2024-06-22 13:00:00+08:00,35.996002,54.542267,43.043873,25.396,0.0,3.0,94.0,14.118243,199.35909,1.0,943.0
2024-06-22 14:00:00+08:00,36.046,54.069954,42.557766,25.296,0.0,3.0,100.0,14.8257065,209.0545,1.0,879.0
2024-06-22 15:00:00+08:00,35.846,56.149174,42.30106,25.746,0.0,3.0,100.0,12.397806,205.82094,1.0,738.0
2024-06-22 16:00:00+08:00,35.396,58.419228,41.05291,25.996,0.0,3.0,100.0,11.879999,180.0,1.0,546.0
2024-06-22 17:00:00+08:00,33.146,69.013115,38.984493,26.696,0.0,3.0,100.0,14.039999,157.3801,1.0,353.0
2024-06-22 18:00:00+08:00,31.396,77.08928,37.379555,26.896,0.0,3.0,100.0,14.05845,166.67546,1.0,158.0
2024-06-22 19:00:00+08:00,30.095999,80.150246,36.54968,26.296,0.0,3.0,100.0,7.928178,177.39749,0.0,34.0
2024-06-22 20:00:00+08:00,29.196,83.6706,35.86142,26.146,0.0,3.0,100.0,5.771239,176.42374,0.0,0.0
2024-06-22 21:00:00+08:00,28.845999,89.242424,36.200752,26.896,0.0,3.0,99.0,4.6938257,147.52882,0.0,0.0
2024-06-22 22:00:00+08:00,28.296,90.52594,35.43678,26.595999,0.0,3.0,100.0,4.6938257,147.52882,0.0,0.0
2024-06-22 23:00:00+08:00,27.696,92.65016,34.723064,26.396,0.0,3.0,100.0,4.510787,151.38963,0.0,0.0
2024-06-23 00:00:00+08:00,28.246,88.1493,35.224922,26.095999,0.0,3.0,100.0,3.396233,147.99466,0.0,0.0
2024-06-23 01:00:00+08:00,27.845999,89.69655,34.880577,25.996,0.0,3.0,100.0,2.5455842,171.86998,0.0,0.0
2024-06-23 02:00:00+08:00,27.146,92.89602,34.008873,25.896,0.0,3.0,95.0,3.2599385,186.3401,0.0,0.0
2024-06-23 03:00:00+08:00,27.046,93.44293,34.01323,25.896,0.0,3.0,99.0,2.5455842,188.13002,0.0,0.0
2024-06-23 04:00:00+08:00,26.796,94.826126,33.94561,25.896,0.0,3.0,100.0,1.2979984,236.3099,0.0,0.0
2024-06-23 05:00:00+08:00,26.146,96.7945,32.79767,25.595999,0.0,3.0,100.0,3.319036,192.5288,0.0,0.0
2024-06-23 06:00:00+08:00,26.396,97.08748,33.416256,25.896,0.0,3.0,100.0,2.1897945,170.53775,1.0,25.0
2024-06-23 07:00:00+08:00,27.845999,92.385315,35.548702,26.496,0.0,3.0,100.0,0.35999998,90.0,1.0,163.0
2024-06-23 08:00:00+08:00,29.546,86.20899,37.373512,26.996,0.0,3.0,100.0,1.9386592,111.801476,1.0,362.0
2024-06-23 09:00:00+08:00,31.746,76.464905,39.46038,27.095999,0.0,3.0,100.0,3.7585104,163.30067,1.0,563.0
2024-06-23 10:00:00+08:00,33.596,63.99886,40.89936,25.845999,0.0,3.0,99.0,7.289444,200.22495,1.0,727.0
2024-06-23 11:00:00+08:00,34.846,57.26159,41.648067,25.146,0.0,3.0,100.0,11.298495,210.65059,1.0,838.0
2024-06-23 12:00:00+08:00,35.496002,55.568214,42.407497,25.246,0.0,3.0,100.0,13.479583,214.11452,1.0,915.0
2024-06-23 13:00:00+08:00,35.946003,55.01851,42.871475,25.496,0.0,3.0,99.0,14.33234,205.27768,1.0,915.0
2024-06-23 14:00:00+08:00,34.996002,57.80997,41.131615,25.446,0.4,51.0,100.0,16.965895,197.28159,1.0,858.0
2024-06-23 15:00:00+08:00,34.896,59.000557,40.898445,25.696,0.0,3.0,100.0,14.154915,187.30566,1.0,713.0
2024-06-23 16:00:00+08:00,33.646,66.124306,39.393166,26.446,0.0,3.0,100.0,13.441071,172.30405,1.0,493.0
2024-06-23 17:00:00+08:00,32.696003,70.57415,39.07364,26.646,0.0,3.0,100.0,10.105681,175.91446,1.0,319.0
2024-06-23 18:00:00+08:00,31.646,77.35267,39.263115,27.196,0.0,3.0,100.0,4.3498964,204.44394,1.0,142.0
2024-06-23 19:00:00+08:00,30.196,78.988396,36.846386,26.146,0.0,3.0,97.0,5.8603754,190.6196,0.0,29.0
2024-06-23 20:00:00+08:00,28.946,85.140755,35.78792,26.196,0.0,3.0,100.0,4.802999,167.00539,0.0,0.0
2024-06-23 21:00:00+08:00,29.046,84.39957,35.51923,26.146,0.0,3.0,99.0,7.0911775,156.0375,0.0,0.0
2024-06-23 22:00:00+08:00,28.496,87.3922,35.19108,26.196,0.0,3.0,100.0,5.815978,158.19853,0.0,0.0
2024-06-23 23:00:00+08:00,27.796,91.02908,34.682755,26.196,0.0,3.0,100.0,4.510787,151.38963,0.0,0.0
2024-06-24 00:00:00+08:00,27.246,93.72899,34.144543,26.146,0.0,3.0,100.0,4.198285,149.03632,0.0,0.0
2024-06-24 01:00:00+08:00,26.746,95.670265,33.48973,25.996,0.0,3.0,100.0,4.5536795,161.56496,0.0,0.0
2024-06-24 02:00:00+08:00,26.446,96.80151,33.100994,25.896,0.0,3.0,100.0,4.6938252,175.60138,0.0,0.0
2024-06-24 03:00:00+08:00,26.296,97.08534,33.01919,25.796,0.0,3.0,100.0,3.7585104,163.30067,0.0,0.0
2024-06-24 04:00:00+08:00,26.896,94.829895,33.880276,25.996,0.0,3.0,98.0,2.9024127,209.7448,0.0,0.0
2024-06-24 05:00:00+08:00,26.196,96.50887,32.847584,25.595999,0.0,3.0,100.0,3.319036,220.60121,0.0,0.0
2024-06-24 06:00:00+08:00,26.696,95.95227,33.465206,25.996,0.0,3.0,100.0,4.379589,170.53775,1.0,24.0
2024-06-24 07:00:00+08:00,27.746,91.295296,35.07421,26.196,0.0,3.0,100.0,1.484318,165.96373,1.0,145.0
2024-06-24 08:00:00+08:00,29.296,83.68164,36.637756,26.246,0.0,3.0,100.0,1.609969,206.56499,1.0,314.0
2024-06-24 09:00:00+08:00,31.595999,74.884094,38.6255,26.595999,0.0,3.0,100.0,5.495161,211.60745,1.0,552.0
2024-06-24 10:00:00+08:00,33.096,64.85003,39.53177,25.595999,0.0,2.0,59.0,9.290511,215.53777,1.0,664.0
2024-06-24 11:00:00+08:00,34.396,60.66233,41.604668,25.696,0.0,0.0,8.0,10.883676,214.21576,1.0,832.0
2024-06-24 12:00:00+08:00,35.146,58.016636,42.244125,25.646,0.0,0.0,10.0,13.0447235,207.97939,1.0,886.0
2024-06-24 13:00:00+08:00,35.246002,57.355038,41.802814,25.546,0.0,3.0,95.0,15.141414,198.00426,1.0,866.0
2024-06-24 14:00:00+08:00,34.846,57.43234,40.7787,25.196,0.5,53.0,100.0,11.592895,205.76927,1.0,687.0
2024-06-24 15:00:00+08:00,34.446003,59.425686,39.90239,25.396,0.0,3.0,100.0,12.864649,197.92801,1.0,613.0
2024-06-24 16:00:00+08:00,32.896,66.76029,38.612114,25.896,0.5,53.0,100.0,11.043261,199.0257,1.0,432.0
2024-06-24 17:00:00+08:00,32.146,72.37215,39.133095,26.546,0.0,3.0,100.0,5.4477882,187.59456,1.0,180.0
2024-06-24 18:00:00+08:00,31.496,78.93445,39.419834,27.396,0.0,3.0,100.0,3.2599385,173.6599,1.0,133.0
2024-06-24 19:00:00+08:00,29.845999,84.98161,37.17186,27.046,0.0,3.0,100.0,5.6233797,140.19447,0.0,23.0
2024-06-24 20:00:00+08:00,29.196,88.74654,36.679436,27.146,0.0,3.0,82.0,5.0528407,94.08554,0.0,0.0
2024-06-24 21:00:00+08:00,28.845999,91.63076,36.601906,27.345999,0.0,3.0,100.0,4.198285,120.96369,0.0,0.0
2024-06-24 22:00:00+08:00,28.345999,89.99745,35.537075,26.546,0.0,3.0,100.0,4.1046314,142.12495,0.0,0.0
2024-06-24 23:00:00+08:00,27.595999,92.918816,34.812984,26.345999,2.1,61.0,100.0,2.968636,14.036275,0.0,0.0
2024-06-25 00:00:00+08:00,26.446,93.13714,32.12907,25.246,1.1,55.0,100.0,8.350138,7.4313188,0.0,0.0
2024-06-25 01:00:00+08:00,26.246,93.40513,32.341656,25.095999,1.8,61.0,100.0,4.8433046,221.98714,0.0,0.0
2024-06-25 02:00:00+08:00,26.296,94.24525,32.894108,25.296,0.2,51.0,100.0,2.3051248,38.65983,0.0,0.0
2024-06-25 03:00:00+08:00,25.996,94.79605,32.378376,25.095999,0.3,51.0,100.0,2.8799999,270.0,0.0,0.0
2024-06-25 04:00:00+08:00,26.496,89.59829,32.63348,24.646,0.1,51.0,99.0,2.5455842,135.0001,0.0,0.0
2024-06-25 05:00:00+08:00,25.595999,94.49812,31.723915,24.646,0.0,3.0,88.0,2.6208394,164.05453,0.0,0.0
2024-06-25 06:00:00+08:00,26.246,92.0229,32.54826,24.845999,0.0,3.0,100.0,2.3051248,128.65984,1.0,22.0
2024-06-25 07:00:00+08:00,26.845999,90.42858,33.49064,25.146,0.0,3.0,100.0,1.2979984,146.3099,1.0,137.0
2024-06-25 08:00:00+08:00,27.796,86.29885,34.317646,25.296,0.0,3.0,99.0,2.8116899,140.19447,1.0,265.0
2024-06-25 09:00:00+08:00,30.246,78.76214,37.468197,26.146,0.1,51.0,45.0,1.9386592,158.19853,1.0,479.0
2024-06-25 10:00:00+08:00,31.845999,71.894424,39.708225,26.146,0.2,51.0,44.0,3.8773184,201.80147,1.0,693.0
2024-06-25 11:00:00+08:00,33.596,63.99886,41.13253,25.845999,0.0,2.0,68.0,8.473393,192.26476,1.0,799.0
2024-06-25 12:00:00+08:00,34.496002,60.32577,41.96865,25.696,0.0,2.0,76.0,12.074766,190.3048,1.0,916.0
2024-06-25 13:00:00+08:00,34.796,58.108204,42.01574,25.345999,0.0,2.0,63.0,11.542478,183.57626,1.0,896.0
2024-06-25 14:00:00+08:00,34.296,59.923916,41.25955,25.396,0.0,2.0,69.0,11.298495,202.47948,1.0,837.0
2024-06-25 15:00:00+08:00,34.796,57.59188,41.53906,25.196,0.0,3.0,91.0,5.3999996,216.86998,1.0,658.0
2024-06-25 16:00:00+08:00,33.396,60.983276,39.758385,24.845999,0.2,51.0,100.0,1.8,143.13002,1.0,448.0
2024-06-25 17:00:00+08:00,31.845999,71.2594,38.656715,25.996,0.5,53.0,100.0,4.0249224,349.69522,1.0,247.0
2024-06-25 18:00:00+08:00,27.595999,84.245056,32.09297,24.696,0.7,53.0,93.0,14.003029,342.03076,1.0,124.0
2024-06-25 19:00:00+08:00,26.996,84.43346,32.645996,24.146,0.1,51.0,100.0,3.7064266,150.9455,0.0,27.0
2024-06-25 20:00:00+08:00,26.446,91.2147,32.618572,24.896,0.0,3.0,100.0,3.4152596,198.43504,0.0,0.0
2024-06-25 21:00:00+08:00,26.396,88.25977,30.589703,24.296,1.6,61.0,100.0,14.345898,287.52567,0.0,0.0
2024-06-25 22:00:00+08:00,25.546,93.93253,31.296017,24.496,0.1,51.0,100.0,4.5536795,341.56494,0.0,0.0
2024-06-25 23:00:00+08:00,25.396,92.25088,31.158978,24.046,0.0,3.0,100.0,2.52,270.0,0.0,0.0
2024-06-26 00:00:00+08:00,25.896,87.68926,31.409752,23.696,0.0,3.0,100.0,2.7416782,203.19862,0.0,0.0
2024-06-26 01:00:00+08:00,25.996,89.02554,31.93629,24.046,0.0,3.0,100.0,1.2979984,303.6901,0.0,0.0
2024-06-26 02:00:00+08:00,26.095999,88.76653,32.256638,24.095999,0.0,1.0,28.0,0.0,270.0,0.0,0.0
2024-06-26 03:00:00+08:00,25.946,90.09688,31.81734,24.196,0.0,3.0,90.0,2.4149535,116.56499,0.0,0.0
2024-06-26 04:00:00+08:00,25.996,89.830605,31.848217,24.196,0.0,3.0,93.0,2.5455842,188.13002,0.0,0.0
2024-06-26 05:00:00+08:00,25.996,90.64201,31.942818,24.345999,0.0,3.0,96.0,2.5455842,188.13002,0.0,0.0
2024-06-26 06:00:00+08:00,25.746,95.069885,32.207756,24.896,0.0,3.0,100.0,1.4399999,270.0,1.0,16.0
2024-06-26 07:00:00+08:00,26.246,90.11788,32.60651,24.496,0.0,3.0,100.0,0.35999998,180.0,1.0,49.0
2024-06-26 08:00:00+08:00,26.746,89.34957,33.278606,24.845999,0.0,3.0,100.0,0.71999997,90.0,1.0,136.0
2024-06-26 09:00:00+08:00,27.845999,86.818146,34.402363,25.446,0.0,3.0,100.0,3.2599385,96.340096,1.0,169.0
2024-06-26 10:00:00+08:00,28.496,84.09121,35.371048,25.546,0.1,51.0,96.0,1.5273507,135.0001,1.0,232.0
2024-06-26 11:00:00+08:00,29.595999,78.90571,36.291847,25.546,0.1,51.0,88.0,2.7416782,113.19862,1.0,458.0
2024-06-26 12:00:00+08:00,30.696,74.29809,37.899708,25.595999,0.1,51.0,70.0,4.198285,120.96369,1.0,657.0
2024-06-26 13:00:00+08:00,31.946,68.37937,39.33452,25.396,0.0,2.0,79.0,5.495161,121.60746,1.0,741.0
2024-06-26 14:00:00+08:00,32.646,64.75706,38.905598,25.146,0.0,3.0,83.0,8.39657,120.96369,1.0,661.0
2024-06-26 15:00:00+08:00,32.046,64.4395,36.732796,24.496,0.5,53.0,55.0,12.413477,150.46132,1.0,567.0
2024-06-26 16:00:00+08:00,31.246,70.10192,36.673794,25.146,0.0,1.0,25.0,9.585739,145.71307,1.0,381.0
2024-06-26 17:00:00+08:00,31.396,71.603065,37.68177,25.646,0.0,3.0,98.0,5.991594,122.73522,1.0,336.0
2024-06-26 18:00:00+08:00,30.546,79.73813,37.82236,26.646,0.0,3.0,100.0,3.9763298,95.19434,1.0,141.0
2024-06-26 19:00:00+08:00,28.996,88.4705,36.24049,26.896,0.0,3.0,99.0,5.4477882,82.40546,0.0,27.0
2024-06-26 20:00:00+08:00,28.595999,89.486755,35.760784,26.696,0.0,3.0,86.0,5.0142193,68.96242,0.0,0.0
2024-06-26 21:00:00+08:00,28.246,86.59749,35.17765,25.796,0.2,51.0,100.0,2.3051248,321.34018,0.0,0.0
