time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,weather_code,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m
2024-06-03T15:00,23.3,57,14.2,24.0,0.0,3,100,4.7,81,13.0
2024-06-03T16:00,23.0,57,14.1,23.8,0.0,3,100,3.9,68,11.9
2024-06-03T17:00,22.1,73,17.1,24.1,0.0,3,100,3.8,73,9.0
2024-06-03T18:00,22.3,72,17.0,24.5,0.0,3,100,2.5,45,7.9
2024-06-03T19:00,23.0,48,11.3,23.0,0.0,3,100,2.8,310,6.1
2024-06-03T20:00,21.9,62,14.2,22.7,0.0,3,100,4.0,297,6.8
2024-06-03T21:00,22.2,47,10.4,21.8,0.0,0,7,3.3,257,5.8
2024-06-03T22:00,21.7,49,10.5,21.3,0.0,0,7,4.1,285,6.5
2024-06-03T23:00,20.7,55,11.4,20.3,0.0,0,5,5.6,297,7.6
2024-06-04T00:00,20.1,64,13.0,20.3,0.0,0,15,5.3,298,8.3
2024-06-04T01:00,17.5,79,13.8,17.8,0.0,0,16,6.6,292,9.4
2024-06-04T02:00,16.6,84,13.8,16.8,0.0,1,25,7.0,291,10.1
2024-06-04T03:00,15.7,87,13.6,15.7,0.0,1,45,8.1,302,12.2
2024-06-04T04:00,15.7,86,13.3,15.7,0.0,3,99,7.6,301,12.6
2024-06-04T05:00,15.4,87,13.2,15.3,0.0,0,11,7.7,281,12.2
2024-06-04T06:00,17.0,82,13.9,17.6,0.0,0,2,4.2,290,10.4
2024-06-04T07:00,19.2,76,14.8,20.1,0.0,0,2,5.5,302,12.2
2024-06-04T08:00,21.7,68,15.4,23.0,0.0,0,13,3.4,302,12.2
2024-06-04T09:00,23.0,57,14.0,23.6,0.0,3,89,5.2,254,11.9
2024-06-04T10:00,25.6,47,13.3,27.3,0.0,3,100,3.0,256,14.0
2024-06-04T11:00,26.4,50,15.0,28.2,0.0,3,99,4.2,110,13.0
2024-06-04T12:00,26.4,46,13.7,26.4,0.0,3,100,7.9,90,16.6
2024-06-04T13:00,25.4,56,15.9,27.0,0.0,3,100,3.4,108,16.9
2024-06-04T14:00,25.9,45,12.9,26.3,0.0,3,100,3.6,37,13.0
2024-06-04T15:00,23.4,58,14.7,23.5,0.3,51,100,10.4,2,20.9
2024-06-04T16:00,21.5,69,15.6,22.8,0.8,53,100,4.6,321,21.2
2024-06-04T17:00,21.6,68,15.5,22.6,0.1,51,100,6.4,254,11.2
2024-06-04T18:00,21.2,72,15.9,22.6,0.0,3,100,4.0,260,11.2
2024-06-04T19:00,20.0,75,15.5,21.2,0.0,3,91,5.3,242,7.6
2024-06-04T20:00,19.7,75,15.1,20.5,0.0,3,100,6.4,254,8.6
2024-06-04T21:00,20.0,81,16.7,21.7,0.0,3,94,5.1,278,10.4
2024-06-04T22:00,19.7,80,16.1,21.1,0.0,3,97,4.8,318,8.6
2024-06-04T23:00,19.8,80,16.2,21.2,0.0,3,100,5.2,286,8.6
2024-06-05T00:00,20.2,79,16.5,21.8,0.0,3,100,4.7,302,7.9
2024-06-05T01:00,20.5,77,16.2,21.7,0.0,3,100,6.4,322,11.9
2024-06-05T02:00,19.8,83,16.7,21.6,0.0,3,100,4.1,322,14.0
2024-06-05T03:00,19.6,85,17.0,21.5,0.0,3,100,4.1,315,8.3
2024-06-05T04:00,19.6,87,17.4,21.7,0.0,3,100,4.1,315,8.3
2024-06-05T05:00,19.7,88,17.7,22.0,0.0,3,100,3.1,306,8.3
2024-06-05T06:00,20.0,86,17.7,22.3,0.0,3,100,3.5,294,6.8
2024-06-05T07:00,20.6,83,17.6,22.8,0.0,3,100,4.0,297,7.6
2024-06-05T08:00,21.0,82,17.8,23.1,0.0,3,100,4.9,306,9.7
2024-06-05T09:00,20.3,87,18.2,22.6,2.9,63,100,4.8,312,14.8
2024-06-05T10:00,20.8,88,18.6,23.3,3.6,63,100,4.9,287,11.5
2024-06-05T11:00,21.0,88,18.9,23.9,0.7,53,100,3.2,243,10.4
2024-06-05T12:00,21.7,88,19.7,25.0,0.5,53,100,2.7,293,8.3
2024-06-05T13:00,22.6,86,20.1,26.0,0.1,51,100,3.8,343,10.4
2024-06-05T14:00,22.7,85,20.0,25.9,0.1,51,100,4.7,351,12.2
2024-06-05T15:00,22.9,83,19.8,26.2,1.4,61,100,3.1,339,11.5
2024-06-05T16:00,22.8,85,20.1,26.1,0.1,51,100,4.3,336,10.1
2024-06-05T17:00,22.8,86,20.3,26.3,0.0,3,100,3.4,328,9.7
2024-06-05T18:00,22.5,89,20.6,26.4,0.0,3,100,2.1,329,7.6
2024-06-05T19:00,21.8,91,20.3,25.3,0.1,51,100,3.5,336,6.1
2024-06-05T20:00,21.6,91,20.1,24.9,0.0,3,100,3.9,304,6.5
2024-06-05T21:00,21.5,86,19.1,24.6,0.0,3,99,2.9,277,5.4
2024-06-05T22:00,21.6,85,18.9,24.5,0.0,3,80,3.2,270,6.5
2024-06-05T23:00,21.1,88,19.1,24.0,0.0,3,99,3.8,287,7.2
2024-06-06T00:00,21.0,89,19.2,24.0,0.0,3,99,3.1,291,6.5
2024-06-06T01:00,20.7,91,19.2,23.7,0.0,3,100,3.4,238,6.1
2024-06-06T02:00,20.2,95,19.3,23.2,0.0,3,100,3.7,299,6.1
2024-06-06T03:00,20.6,95,19.7,23.9,0.0,3,100,3.1,291,6.5
2024-06-06T04:00,21.1,92,19.7,24.7,0.2,51,100,1.4,270,5.4
2024-06-06T05:00,20.9,94,19.9,24.3,0.1,51,100,2.6,286,5.0
2024-06-06T06:00,21.2,93,20.1,24.8,0.0,3,100,2.0,315,5.0
2024-06-06T07:00,21.6,92,20.2,25.3,0.0,3,100,2.5,270,6.5
2024-06-06T08:00,21.8,92,20.5,25.7,0.1,51,100,1.5,225,6.5
2024-06-06T09:00,22.6,89,20.6,26.4,0.1,51,100,2.8,130,10.1
2024-06-06T10:00,23.0,86,20.5,26.6,0.0,3,100,3.9,112,11.9
2024-06-06T11:00,23.1,85,20.5,26.6,0.0,3,100,5.0,90,13.0
2024-06-06T12:00,23.4,84,20.5,26.7,0.0,3,100,6.0,107,14.4
2024-06-06T13:00,23.6,83,20.5,26.8,0.1,51,93,6.4,117,15.5
2024-06-06T14:00,24.0,82,20.7,27.2,0.1,51,87,7.2,127,18.0
2024-06-06T15:00,24.4,79,20.5,27.3,0.0,3,100,8.4,140,18.7
2024-06-06T16:00,24.0,80,20.3,26.8,0.0,3,100,8.7,150,18.7
2024-06-06T17:00,23.8,80,20.2,26.5,0.0,3,100,9.4,137,18.4
2024-06-06T18:00,23.2,83,20.1,26.0,0.0,3,100,7.7,139,18.4
2024-06-06T19:00,22.6,85,20.0,25.7,0.0,3,100,5.4,160,14.8
2024-06-06T20:00,22.2,87,20.0,25.4,0.0,3,100,5.1,176,10.4
2024-06-06T21:00,21.8,92,20.5,25.4,0.0,1,26,3.6,186,7.6
2024-06-06T22:00,20.8,95,20.1,24.0,0.0,2,71,5.1,188,7.9
2024-06-06T23:00,20.7,95,20.0,23.9,0.0,3,98,4.9,197,7.9
2024-06-07T00:00,21.0,95,20.2,24.4,0.0,3,99,3.9,214,7.2
2024-06-07T01:00,21.2,92,19.9,24.5,0.0,3,97,3.4,198,5.4
2024-06-07T02:00,21.1,94,20.1,24.6,0.0,3,100,3.2,180,5.8
2024-06-07T03:00,20.9,95,20.1,24.3,0.0,3,100,3.7,169,5.8
2024-06-07T04:00,21.5,91,19.9,25.0,0.0,3,94,2.3,219,5.4
2024-06-07T05:00,21.4,91,19.8,24.7,0.0,3,85,2.9,263,4.7
2024-06-07T06:00,21.5,90,19.9,25.0,0.0,3,80,2.3,219,4.3
2024-06-07T07:00,22.2,88,20.2,25.8,0.0,3,98,3.3,186,9.4
2024-06-07T08:00,23.1,84,20.3,26.6,0.0,3,100,3.7,169,11.5
2024-06-07T09:00,24.1,79,20.3,28.1,0.0,3,100,0.5,45,8.6
2024-06-07T10:00,24.7,77,20.4,28.7,0.1,51,100,0.8,63,8.6
2024-06-07T11:00,25.1,76,20.7,29.1,0.0,3,100,2.0,135,9.4
2024-06-07T12:00,26.3,72,20.9,30.5,0.0,3,100,2.3,129,12.2
2024-06-07T13:00,26.8,70,20.8,30.9,0.0,3,100,1.8,143,11.5
2024-06-07T14:00,27.0,70,21.1,31.1,0.0,3,100,2.5,180,10.4
2024-06-07T15:00,26.9,71,21.3,30.9,0.0,2,66,3.8,163,10.8
2024-06-07T16:00,27.4,70,21.4,31.5,0.0,1,26,3.3,139,13.0
2024-06-07T17:00,26.9,73,21.6,30.5,0.0,2,56,7.9,120,15.1
2024-06-07T18:00,25.2,82,22.0,28.6,0.0,0,8,11.0,113,20.9
2024-06-07T19:00,23.4,89,21.5,27.2,0.0,1,33,6.1,130,20.9
2024-06-07T20:00,22.7,93,21.5,26.8,0.0,3,82,4.2,160,11.9
2024-06-07T21:00,22.3,94,21.2,26.2,0.0,3,95,4.2,149,8.6
2024-06-07T22:00,22.1,94,21.2,26.1,0.0,3,97,3.8,139,7.6
2024-06-07T23:00,22.0,93,20.9,25.8,0.0,2,76,4.0,170,7.9
2024-06-08T00:00,22.5,92,21.1,26.7,0.0,2,74,2.3,198,6.5
2024-06-08T01:00,22.3,93,21.1,26.5,0.0,2,55,2.0,315,3.6
2024-06-08T02:00,21.1,97,20.7,24.7,0.0,3,96,4.3,336,7.2
2024-06-08T03:00,22.0,96,21.3,26.1,0.0,3,100,3.0,284,6.8
2024-06-08T04:00,21.4,99,21.2,25.5,0.0,3,100,3.3,276,5.8
2024-06-08T05:00,21.6,99,21.5,25.9,0.0,3,100,3.1,324,5.4
2024-06-08T06:00,21.7,99,21.6,26.0,0.0,1,29,2.8,320,5.4
2024-06-08T07:00,23.2,92,21.9,27.9,0.0,1,21,1.8,307,8.6
2024-06-08T08:00,24.9,85,22.3,29.9,0.0,1,31,0.8,117,9.0
2024-06-08T09:00,26.3,80,22.6,31.3,0.0,2,67,2.4,153,12.2
2024-06-08T10:00,27.9,74,22.9,33.7,0.0,3,100,2.9,97,12.6
2024-06-08T11:00,28.8,71,23.1,34.5,0.0,3,81,5.4,86,16.6
2024-06-08T12:00,29.3,72,23.8,36.3,0.1,51,74,3.7,151,16.6
2024-06-08T13:00,30.0,69,23.7,36.5,0.0,2,76,4.5,151,14.4
2024-06-08T14:00,30.3,68,23.8,35.9,0.0,2,70,4.9,144,14.4
2024-06-08T15:00,29.9,71,24.1,35.3,0.2,51,87,5.4,127,14.4
2024-06-08T16:00,27.3,84,24.3,32.2,11.6,65,100,10.2,122,21.2
2024-06-08T17:00,26.3,92,24.9,32.5,2.7,63,100,4.0,85,21.2
2024-06-08T18:00,25.8,95,25.0,31.9,0.5,53,95,4.7,67,9.4
2024-06-08T19:00,25.0,96,24.4,30.8,0.1,51,69,4.0,85,8.6
2024-06-08T20:00,24.3,97,23.8,29.8,0.0,3,90,4.0,85,8.3
2024-06-08T21:00,24.7,95,23.9,30.3,0.2,51,100,3.3,96,7.6
2024-06-08T22:00,24.3,96,23.7,29.8,0.3,51,100,3.3,103,7.2
2024-06-08T23:00,23.9,96,23.3,29.1,0.3,51,100,3.5,114,7.6
2024-06-09T00:00,23.6,97,23.1,28.7,0.1,51,94,3.0,104,7.9
2024-06-09T01:00,23.3,98,22.9,28.5,0.1,51,72,1.9,112,6.5
2024-06-09T02:00,23.0,97,22.6,28.0,0.1,51,81,2.2,99,5.4
2024-06-09T03:00,23.2,96,22.5,28.3,0.1,51,65,1.3,124,4.3
2024-06-09T04:00,23.1,97,22.5,28.2,0.0,1,30,1.1,180,3.2
2024-06-09T05:00,22.9,97,22.4,28.0,0.0,1,46,1.1,198,3.2
2024-06-09T06:00,22.9,97,22.5,28.0,0.0,3,100,0.8,207,3.6
2024-06-09T07:00,23.6,95,22.7,28.7,0.4,51,100,2.3,141,7.9
2024-06-09T08:00,24.2,92,22.8,29.3,0.8,53,100,1.9,112,8.3
2024-06-09T09:00,26.0,85,23.2,31.2,0.1,51,100,3.1,111,10.8
2024-06-09T10:00,26.4,84,23.4,31.6,0.0,3,98,4.5,76,13.0
2024-06-09T11:00,27.8,80,24.1,33.8,0.1,51,67,4.1,38,14.4
2024-06-09T12:00,28.6,79,24.5,35.3,0.0,2,64,4.4,81,14.8
2024-06-09T13:00,29.6,76,24.9,36.0,0.1,51,95,7.9,87,19.1
2024-06-09T14:00,27.2,85,24.5,32.2,4.7,63,100,10.4,146,24.8
2024-06-09T15:00,26.7,91,25.1,32.7,0.5,53,100,5.8,120,21.2
2024-06-09T16:00,26.5,91,24.9,32.2,3.0,63,100,7.0,125,16.2
2024-06-09T17:00,26.0,94,25.0,31.9,2.4,61,100,6.6,112,16.6
2024-06-09T18:00,25.5,96,24.8,31.6,1.0,55,100,4.0,95,14.8
2024-06-09T19:00,24.8,98,24.4,30.7,0.7,53,100,3.6,53,7.6
2024-06-09T20:00,24.6,98,24.3,30.6,0.4,51,100,2.3,51,5.4
2024-06-09T21:00,24.7,97,24.2,30.8,6.8,63,100,1.3,34,11.5
2024-06-09T22:00,24.4,98,24.0,30.2,1.5,61,100,2.3,162,9.0
2024-06-09T23:00,24.3,97,23.8,29.9,0.6,53,100,2.5,188,12.2
2024-06-10T00:00,24.3,97,23.9,30.0,0.7,53,100,2.4,207,5.8
2024-06-10T01:00,24.2,97,23.8,29.9,0.3,51,100,2.3,198,5.0
2024-06-10T02:00,24.2,97,23.7,29.8,0.2,51,100,2.2,171,4.7
2024-06-10T03:00,23.9,98,23.5,29.3,0.4,51,100,2.7,157,5.8
2024-06-10T04:00,24.4,95,23.5,30.0,0.1,51,100,1.1,90,5.8
2024-06-10T05:00,24.4,95,23.5,30.0,0.0,3,100,1.6,27,4.0
2024-06-10T06:00,24.3,96,23.7,30.0,0.2,51,100,2.1,149,4.0
2024-06-10T07:00,24.3,97,23.8,29.9,0.9,53,100,2.3,141,6.5
2024-06-10T08:00,25.0,95,24.2,31.1,0.6,53,100,1.4,180,6.5
2024-06-10T09:00,26.6,89,24.7,32.7,0.3,51,100,3.3,167,10.1
2024-06-10T10:00,27.9,84,24.9,34.2,0.3,51,100,2.9,187,13.0
2024-06-10T11:00,27.5,88,25.3,34.4,1.0,55,100,0.7,180,10.4
2024-06-10T12:00,28.0,87,25.6,35.1,0.3,51,100,0.4,90,6.8
2024-06-10T13:00,28.3,87,25.9,35.4,0.0,3,100,1.8,101,9.0
2024-06-10T14:00,29.6,79,25.6,36.5,0.1,51,100,2.0,225,11.5
2024-06-10T15:00,30.6,74,25.5,37.7,0.1,51,100,0.0,270,16.2
2024-06-10T16:00,29.8,81,26.1,36.9,0.7,53,100,2.3,321,14.4
2024-06-10T17:00,28.8,88,26.7,36.2,0.4,51,100,3.6,6,7.2
2024-06-10T18:00,27.7,97,27.1,35.5,0.3,51,100,3.1,45,7.9
2024-06-10T19:00,27.2,93,26.0,34.1,0.7,53,100,3.6,143,13.0
2024-06-10T20:00,26.5,96,25.9,33.2,0.2,51,100,4.8,138,7.9
2024-06-10T21:00,27.4,92,26.0,34.5,1.0,55,100,2.4,63,5.0
2024-06-10T22:00,26.5,96,25.7,33.2,2.0,61,100,3.4,148,10.8
2024-06-10T23:00,26.5,98,26.1,33.8,0.0,3,98,1.8,101,6.8
2024-06-11T00:00,26.3,95,25.5,33.3,0.7,53,99,1.0,225,10.4
2024-06-11T01:00,24.8,100,24.8,30.8,0.0,3,100,4.2,211,7.6
2024-06-11T02:00,24.8,100,24.8,30.8,0.0,3,100,4.6,198,8.6
2024-06-11T03:00,25.0,100,25.0,31.4,0.0,3,100,2.7,247,8.3
2024-06-11T04:00,24.7,100,24.7,30.7,0.0,3,98,4.0,270,7.9
2024-06-11T05:00,25.4,99,25.2,32.1,0.0,3,100,1.5,194,8.3
2024-06-11T06:00,25.5,99,25.2,31.7,0.0,3,97,4.7,148,7.2
2024-06-11T07:00,26.6,93,25.3,33.1,0.0,3,84,3.3,186,10.1
2024-06-11T08:00,27.9,85,25.1,34.2,0.1,51,100,3.7,241,11.5
2024-06-11T09:00,28.2,88,26.0,35.2,1.5,61,100,2.8,220,17.6
2024-06-11T10:00,27.9,90,26.0,34.9,0.7,53,97,2.9,277,16.9
2024-06-11T11:00,28.9,83,25.7,36.0,2.5,63,99,0.8,63,17.3
2024-06-11T12:00,30.4,76,25.8,37.2,0.1,51,97,3.9,214,12.2
2024-06-11T13:00,30.8,74,25.6,37.2,0.1,51,92,5.1,188,22.3
2024-06-11T14:00,31.3,72,25.7,38.1,0.1,51,90,3.8,221,20.9
2024-06-11T15:00,31.9,70,25.8,37.9,0.1,51,85,8.8,192,22.7
2024-06-11T16:00,31.1,72,25.4,37.3,0.0,3,100,5.5,191,23.8
2024-06-11T17:00,29.5,80,25.7,36.7,1.3,61,99,0.4,90,16.6
2024-06-11T18:00,28.7,87,26.3,36.2,0.1,51,100,1.1,108,5.4
2024-06-11T19:00,27.3,95,26.3,34.3,0.1,51,100,4.2,121,6.5
2024-06-11T20:00,26.9,96,26.2,33.9,0.2,51,100,4.1,128,7.9
2024-06-11T21:00,26.7,98,26.3,33.9,0.1,51,97,2.9,240,7.2
2024-06-11T22:00,26.0,98,25.7,32.7,0.0,3,98,3.5,204,6.5
2024-06-11T23:00,26.0,98,25.6,32.7,0.0,3,89,2.9,180,6.5
2024-06-12T00:00,25.3,99,25.2,31.5,0.0,3,100,4.4,189,7.6
2024-06-12T01:00,25.7,100,25.7,32.8,0.0,3,100,1.1,270,7.9
2024-06-12T02:00,24.9,100,24.8,31.1,0.0,1,49,2.9,270,5.8
2024-06-12T03:00,24.5,100,24.5,30.5,0.0,2,53,3.4,252,7.2
2024-06-12T04:00,24.5,100,24.5,30.6,0.0,3,100,2.6,254,7.2
2024-06-12T05:00,24.5,99,24.3,30.4,0.0,1,39,2.6,286,6.1
2024-06-12T06:00,25.2,98,24.8,31.5,0.0,3,96,2.6,304,6.5
2024-06-12T07:00,26.2,97,25.6,33.0,0.0,2,65,2.1,329,7.9
2024-06-12T08:00,27.8,86,25.2,34.2,0.0,3,100,3.3,283,10.8
2024-06-12T09:00,30.3,79,26.1,37.0,0.1,51,100,5.5,203,14.0
2024-06-12T10:00,31.6,72,25.9,38.0,0.0,3,99,6.5,214,15.5
2024-06-12T11:00,32.6,69,26.0,39.9,0.1,51,100,5.5,203,23.8
2024-06-12T12:00,32.4,69,26.0,38.7,0.1,51,100,9.0,178,24.5
2024-06-12T13:00,30.4,78,26.1,37.6,1.5,61,100,1.8,259,23.8
2024-06-12T14:00,30.9,76,26.1,38.4,5.2,63,100,1.8,180,18.4
2024-06-12T15:00,29.0,84,26.0,36.1,3.1,63,100,2.5,172,15.1
2024-06-12T16:00,28.7,86,26.2,35.9,0.2,51,100,2.6,124,9.0
2024-06-12T17:00,28.0,90,26.2,35.0,3.9,63,100,4.5,241,16.9
2024-06-12T18:00,27.7,95,26.7,35.4,0.9,53,100,1.6,243,10.1
2024-06-12T19:00,28.0,88,25.7,35.1,0.4,51,100,0.7,270,5.4
2024-06-12T20:00,27.0,93,25.8,34.0,0.2,51,100,2.4,207,5.4
2024-06-12T21:00,26.2,98,25.8,33.2,3.4,63,100,2.6,146,10.8
2024-06-12T22:00,26.0,98,25.7,32.8,0.8,53,100,2.6,146,10.8
2024-06-12T23:00,25.9,97,25.5,32.6,0.2,51,99,2.6,164,6.1
2024-06-13T00:00,26.1,98,25.7,33.2,0.9,53,100,0.7,360,5.0
2024-06-13T01:00,25.9,99,25.7,33.0,0.1,51,100,0.8,153,3.2
2024-06-13T02:00,25.7,100,25.7,32.9,0.0,3,100,0.0,270,4.0
2024-06-13T03:00,25.3,100,25.3,32.1,0.0,3,100,1.5,256,4.7
2024-06-13T04:00,25.3,100,25.3,32.1,0.0,3,100,1.4,270,4.7
2024-06-13T05:00,24.5,100,24.5,30.5,0.0,3,100,3.6,307,6.1
2024-06-13T06:00,25.2,100,25.2,31.8,0.0,3,100,2.0,315,6.5
2024-06-13T07:00,25.9,97,25.4,32.7,0.0,3,100,2.0,135,8.6
2024-06-13T08:00,27.4,89,25.4,34.2,0.0,3,100,1.3,326,8.6
2024-06-13T09:00,28.6,84,25.6,35.6,0.1,51,100,0.8,207,8.6
2024-06-13T10:00,29.6,80,25.8,36.5,0.2,51,99,2.2,9,15.8
2024-06-13T11:00,29.3,81,25.7,36.0,0.8,53,100,3.3,139,18.7
2024-06-13T12:00,28.4,87,26.0,35.4,0.0,3,100,2.4,63,19.1
2024-06-13T13:00,29.0,85,26.2,36.3,0.4,51,100,2.1,149,16.9
2024-06-13T14:00,28.2,90,26.4,34.8,2.2,61,100,7.7,169,19.4
2024-06-13T15:00,28.5,88,26.4,35.8,0.5,53,100,2.6,326,19.8
2024-06-13T16:00,28.1,92,26.6,35.7,0.8,53,100,1.5,104,9.7
2024-06-13T17:00,28.1,91,26.6,35.5,0.6,53,100,3.5,114,7.9
2024-06-13T18:00,28.2,90,26.3,35.6,0.1,51,100,1.6,117,8.3
2024-06-13T19:00,26.9,94,25.8,33.7,0.0,3,100,4.0,153,6.8
2024-06-13T20:00,26.8,95,25.9,33.5,0.1,51,100,4.8,167,9.0
2024-06-13T21:00,26.1,98,25.8,32.9,1.1,55,100,3.6,90,9.7
2024-06-13T22:00,25.9,98,25.6,32.7,1.7,61,100,2.9,90,6.8
2024-06-13T23:00,25.7,99,25.5,32.5,1.5,61,100,2.6,34,5.8
2024-06-14T00:00,25.9,98,25.5,32.7,0.6,53,100,2.2,81,11.9
2024-06-14T01:00,26.0,97,25.5,32.8,0.1,51,100,2.2,99,5.4
2024-06-14T02:00,26.3,96,25.6,33.1,0.3,51,100,2.3,141,5.8
2024-06-14T03:00,25.8,98,25.4,32.4,0.4,51,100,3.3,96,6.1
2024-06-14T04:00,25.8,97,25.3,32.3,0.3,51,100,3.6,127,14.4
2024-06-14T05:00,25.2,99,25.0,31.2,0.4,51,100,4.7,99,7.9
2024-06-14T06:00,25.6,99,25.4,32.1,0.3,51,100,3.1,69,7.6
2024-06-14T07:00,26.3,97,25.8,33.5,0.4,51,100,0.7,90,5.8
2024-06-14T08:00,26.9,96,26.2,34.0,0.8,53,100,2.8,40,15.8
2024-06-14T09:00,28.3,86,25.8,35.2,0.0,3,93,2.9,83,11.5
2024-06-14T10:00,29.0,84,26.0,35.9,0.1,51,100,3.3,174,13.0
2024-06-14T11:00,29.5,84,26.5,36.6,0.0,3,91,4.5,151,11.9
2024-06-14T12:00,31.3,77,26.7,38.4,0.1,51,98,8.2,142,25.9
2024-06-14T13:00,28.9,84,26.0,35.2,10.5,65,100,7.9,231,25.9
2024-06-14T14:00,28.7,85,25.9,36.0,0.2,51,96,0.8,117,18.4
2024-06-14T15:00,29.8,79,25.9,36.0,0.3,51,100,8.2,218,18.0
2024-06-14T16:00,29.5,81,25.8,36.5,0.8,53,100,1.6,207,19.1
2024-06-14T17:00,28.8,89,26.7,36.1,0.9,53,100,4.0,170,10.1
2024-06-14T18:00,27.9,93,26.8,35.2,0.3,51,100,4.8,153,10.1
2024-06-14T19:00,27.1,95,26.3,34.2,0.4,51,100,3.6,143,10.8
2024-06-14T20:00,26.8,94,25.8,33.5,0.0,3,100,4.5,151,9.7
2024-06-14T21:00,25.9,98,25.5,32.6,2.1,61,100,2.3,309,11.2
2024-06-14T22:00,26.2,95,25.4,32.9,1.8,61,100,2.3,108,12.6
2024-06-14T23:00,26.3,96,25.6,33.2,0.2,51,100,2.1,211,7.6
2024-06-15T00:00,25.7,98,25.3,32.3,0.0,3,100,2.2,9,10.8
2024-06-15T01:00,25.5,99,25.4,32.1,0.1,51,100,3.1,339,6.8
2024-06-15T02:00,24.9,100,24.9,31.1,0.0,3,100,4.0,333,7.6
2024-06-15T03:00,25.7,98,25.4,32.7,0.1,51,100,0.8,207,7.9
2024-06-15T04:00,25.5,99,25.3,32.3,0.1,51,100,1.5,256,5.0
2024-06-15T05:00,24.9,99,24.8,31.2,0.0,3,100,2.5,270,6.1
2024-06-15T06:00,25.4,99,25.2,32.0,0.0,3,100,2.3,288,6.8
2024-06-15T07:00,25.9,98,25.5,32.8,0.1,51,100,1.8,281,7.6
2024-06-15T08:00,26.7,95,25.9,33.8,0.1,51,100,1.5,346,7.6
2024-06-15T09:00,27.9,90,26.1,35.2,0.3,51,100,1.4,90,9.4
2024-06-15T10:00,28.0,91,26.3,35.3,0.4,51,100,2.6,164,9.7
2024-06-15T11:00,28.9,85,26.2,36.1,0.6,53,100,2.5,172,17.3
2024-06-15T12:00,28.6,89,26.5,36.0,1.9,61,100,2.6,236,17.6
2024-06-15T13:00,28.3,88,26.1,35.7,4.3,63,100,0.8,27,16.2
2024-06-15T14:00,28.0,89,26.0,35.2,3.2,63,100,1.8,37,15.1
2024-06-15T15:00,27.8,92,26.3,35.0,1.3,61,100,3.0,14,5.8
2024-06-15T16:00,27.6,94,26.6,34.9,1.0,55,100,4.1,45,6.5
2024-06-15T17:00,27.4,93,26.3,34.7,0.8,53,100,2.7,113,13.7
2024-06-15T18:00,27.3,95,26.4,34.6,0.8,53,100,2.9,30,11.9
2024-06-15T19:00,27.5,90,25.7,34.4,1.3,61,100,1.8,127,11.2
2024-06-15T20:00,27.3,91,25.7,34.2,0.3,51,100,2.5,135,12.2
2024-06-15T21:00,27.6,92,26.1,35.0,0.0,3,100,0.5,135,4.3
2024-06-15T22:00,27.2,90,25.4,33.8,0.2,51,100,3.1,159,13.0
2024-06-15T23:00,26.2,92,24.8,32.4,6.6,63,100,2.9,187,14.8
2024-06-16T00:00,25.8,96,25.1,32.2,0.2,51,100,3.3,77,13.7
2024-06-16T01:00,25.4,98,25.1,31.6,0.8,53,100,4.3,114,7.6
2024-06-16T02:00,25.4,98,25.1,31.7,0.7,53,100,3.4,122,7.9
2024-06-16T03:00,25.3,99,25.1,31.7,0.3,51,100,3.4,108,7.2
2024-06-16T04:00,25.0,99,24.9,31.2,0.1,51,100,3.7,119,7.6
2024-06-16T05:00,25.1,99,24.9,31.3,0.1,51,100,3.4,72,7.6
2024-06-16T06:00,25.7,98,25.4,32.6,0.0,3,100,1.1,90,6.5
2024-06-16T07:00,26.1,96,25.4,32.6,0.0,3,100,3.7,79,7.6
2024-06-16T08:00,26.7,94,25.7,33.5,0.1,51,100,2.7,113,9.7
2024-06-16T09:00,28.2,89,26.3,35.3,0.2,51,95,3.9,112,19.1
2024-06-16T10:00,29.8,86,27.2,37.8,0.4,51,100,5.4,132,21.6
2024-06-16T11:00,30.3,79,26.3,36.5,0.6,53,100,11.2,186,30.6
2024-06-16T12:00,28.1,86,25.5,34.0,5.6,63,100,8.3,185,30.2
2024-06-16T13:00,27.7,92,26.2,34.2,2.1,61,100,7.1,150,24.1
2024-06-16T14:00,27.4,92,26.0,33.7,2.8,63,100,7.7,139,15.8
2024-06-16T15:00,27.2,93,26.0,33.4,1.9,61,100,8.1,122,17.3
2024-06-16T16:00,27.2,89,25.3,33.2,1.2,55,100,6.6,119,27.4
2024-06-16T17:00,26.9,94,25.9,33.3,0.6,53,100,6.8,87,12.6
2024-06-16T18:00,26.4,97,25.8,33.0,0.3,51,100,5.1,94,11.9
2024-06-16T19:00,26.1,97,25.5,32.3,0.6,53,100,6.2,100,11.9
2024-06-16T20:00,25.8,97,25.3,32.0,0.1,51,100,5.5,101,11.9
2024-06-16T21:00,25.7,98,25.4,32.0,0.2,51,100,4.7,122,14.8
2024-06-16T22:00,25.5,98,25.2,31.9,0.4,51,100,3.0,104,10.8
2024-06-16T23:00,25.3,99,25.1,31.6,4.7,63,100,3.8,131,20.2
2024-06-17T00:00,25.2,99,25.0,31.5,4.7,63,100,3.3,167,22.0
2024-06-17T01:00,25.0,99,24.8,31.1,7.8,65,100,3.8,131,19.4
